,name,addr,grade,review
25,장수마늘보쌈,서울 강북구 덕릉로 192,4.3,잘 보쌈 집굴 보쌈 특 양은 성인 남자 2~3 인분 적당 김치 시원하고 맛있음 김치 속 은 좀 매운 냄새 안남 
26,장수마늘보쌈,서울 강북구 덕릉로 192,4.3,
27,소담촌 미아사거리점,서울 강북구 월계로 3 덕신빌딩 5층,4.1,
28,소담촌 미아사거리점,서울 강북구 월계로 3 덕신빌딩 5층,4.1,
29,소담촌 미아사거리점,서울 강북구 월계로 3 덕신빌딩 5층,4.1,맛 평범한데 자리 좋은 곳 그런지 사람 정말 많아요 직원 분들 친절해서 좋았어요 다만 조용히 대화 수 있는 분위기 아니예요 🤔 예 약 좌석 좀 조용할 것 같긴 해 두 요 
30,스시노칸도 수유점,서울 강북구 한천로139나길 1 3층,3.6,
31,스시노칸도 수유점,서울 강북구 한천로139나길 1 3층,3.6,사장 님 직원 분들 모두 엄청 친절하셨어요 한 접시 2200원 이라 부담 없이 수 있어서 좋아요 저녁 사람 많아서 웨이 팅 조금 
32,스시노칸도 수유점,서울 강북구 한천로139나길 1 3층,3.6,이래저래 모든 아쉽 
33,황주집,서울 강북구 도봉로 372,3.3,양은 맛있는데 곱창 진짜 아쉽다 너무 가늘고 질 기고 예전 많이 정도 절대 아님 
34,황주집,서울 강북구 도봉로 372,3.3,양 많고 아주머니 유쾌하시고 맛 좋고 무엇 맛 좋아서 또 듯 
35,황주집,서울 강북구 도봉로 372,3.3,230101 날씨 적당히 추움 옛 추억 서린 곳 오랜 만 방문 추억 역시 추억 가장 좋다고 생각 곱창 대창 맛 평범 낫다 개인 적 생각 가격 생각 외로 비싸다 단점 매장 안이 굉장히 좁고 오래된 노포 느낌 좋아라 좋을수도 있겠으나 화장실 너무 작은게 단점 
36,깃든,서울 강북구 월계로7나길 46-5 1층,4.8,맛있어요 치즈 먹기 굿굿 
37,깃든,서울 강북구 월계로7나길 46-5 1층,4.8,사장 님 친절하고 음식 맛있어요 점심 가면 점심 특선 메뉴 알차고 좋네요 
38,깃든,서울 강북구 월계로7나길 46-5 1층,4.8,너무 맛있고 친절하게 대응 항상 
39,우이산장키토산,서울 강북구 삼양로181길 141-5 2층,3.4,오리고기 퀄리티 아주 좋네요 서빙 분도 자상하시고요 
40,우이산장키토산,서울 강북구 삼양로181길 141-5 2층,3.4,오리고기 너무 맛있어요 ㅠ 
41,우이산장키토산,서울 강북구 삼양로181길 141-5 2층,3.4,북한 산 맛집 
42,조연탄 수유점,서울 강북구 한천로140길 20,4.7,본점 집 근처 있는 수유 점도 방문 고기 퀄리티 동일한거 같아요 여전히 맛있고 맛있는 맛집 침 질질 또 
43,조연탄 수유점,서울 강북구 한천로140길 20,4.7,
44,조연탄 수유점,서울 강북구 한천로140길 20,4.7,정말 맛있구요 정말 최고 제주 식 고깃집 고기 뿐 아니라 껍데기 장난 아니예요 게다가 술 음료 슬러시 끝내줘요 너무 맛있어서 친구 데리 게다가 친절하시기까지 하니 완벽하네요 
45,흥부전놀부전,서울 강북구 노해로 42-1,3.4,모듬전 고추 튀김 불 포함 참고 2 명 이서 두 가지 다 맛보기 양 많아 어려워서 포기 예상 익숙한 전 맛 기름 많은 전 좋아하시는 분 들 좋아하실 듯 근데 다른 후기 들 역시 위생 별로 게다가 불친절해서 맛 기분 너무 별로 서비스 재 방문 기준 중 하나 요 
46,흥부전놀부전,서울 강북구 노해로 42-1,3.4,총 2 번 방문 1 번 째 식사 후 방문 배 상태 많이 생각 2 번 째 방문 식사 전 방문 전 들 너무 기름 많이 너무 느끼함 헛구역질 엄청 토 2 번하고 이집 두 번 다시 방문 함 전체 적 전 들 너무 기름 짐 바삭 물컹한것도 스타일 참고 전 바삭 맛있어요 
47,흥부전놀부전,서울 강북구 노해로 42-1,3.4,고추 튀김 싫어하는데 이집 생각 진짜 맛있음 ㅠ 고추 덕분 묘 담백한 존맛 동그랑땡 느낌 도토리묵 맛있음 직원 직설 적 무뚝뚝하신 편이 불친절하다고 수도 있을듯 화장실 열악함 
48,산성골,서울 강북구 덕릉로 126,2.9,
49,산성골,서울 강북구 덕릉로 126,2.9,미리 예약 젓가락 하나 아무런 세 팅 하나 안 뭘 계속 대서 최소 3 번은 사장 알바 놈 들 마찬가지 불친절하고 일 안 알바 놈 들 어찌나 일 안 계속 빈손 뭘 좀 달라 그냥 계속 더 몇 명인 데 등등 계속 예약 손님 새로 아무 것 안 세 팅해 못 옆 자리 밑반찬 똑같이 다 컵 소주잔 4 개 씩 몇 명 고 그냥 인상 10분 넘게 안 다른 알바 놈 또 안 3 번시 키 겨우 너무 안 직접 먹음 안 같으면 한번 손님 사장 있는데도 알바 놈 들 저 모양 원 물냉 비냉 그냥 평범한데 존맛탱 사람 들 냉면 첨 외쿡인 ㅋ 
50,산성골,서울 강북구 덕릉로 126,2.9,정말 맛있습니다 원래 후기 안 고기 냉면 밑반찬 전부 최고 번창 
51,미즐카페엠,서울 강북구 4.19로 107 1층,3.0,뷰 예뻐요 
52,미즐카페엠,서울 강북구 4.19로 107 1층,3.0,미즈 6-8 명 우르르 건넛길 벤치 담배 왕창 그 곳 흡연 자 위 공간 게 아닐 텐데 직원 들 제지 필요해 비 흡연 자 로써 우르르 길 다 담배 너무 불쾌합니다 
53,미즐카페엠,서울 강북구 4.19로 107 1층,3.0,가격 대 평범한 맛 가격 좋은 좋은 공간 벗 여자 직원 분 오랫 만 불친절한 사람 기분 좋지 상냥한 말투 아니지만 적어도 상대방 기분 서비스업 분 아닌거 같습니다 
54,상미규카츠 수유본점,서울 강북구 도봉로87길 32 1층,3.7,친구 추천 진짜 제 인생 가장 부드러운 규 카츠 또 ㅠㅡㅠ 근데 하이 볼 좀 이상하게 도수 높은 두 입 어지러웠어요 ㅎㅎ ㅠㅠ 
55,상미규카츠 수유본점,서울 강북구 도봉로87길 32 1층,3.7,
56,상미규카츠 수유본점,서울 강북구 도봉로87길 32 1층,3.7,역시 규 카츠 집중 원 탑 인정 빨리 좋고 식사 도중 불편하지 계속 감동 맛 덤 
57,낙지일번지,서울 강북구 도봉로89길 10 1층,5.0,굉장한 맛 도리 집 입니다 양도 많아서 다 못 너무 아쉽네요 ㅠㅠ 볶음밥 꼭 메밀전 같이 거 완전 강강강 추 
58,낙지일번지,서울 강북구 도봉로89길 10 1층,5.0,아니 카카오 맵 후기 2 개 없어서 뭐 네이버 검색 후기 정말 많아요 미쳤어요 낚 볶음 맛있게 매운 달달 한 맛 설탕 단맛 절대 아닌것 같아요 끝 깔끔한 단맛 보통 설탕 뭔가 역한데 리뷰 2 개 없는게 너무 안타까워 자발 적 리뷰 
59,낙지일번지,서울 강북구 도봉로89길 10 1층,5.0,양념 진짜 맛있는 낙지 일 번지 저 주로 삼겹 낙지 매운 맛 종류 순한 신라면 보통 매운 맛 있어요 저 보통 맛 젤 선호 주문 치즈 계란찜 철판 서비스 좋아요 가성 비 좋구 마지막 볶음밥 꼭 야합니당 
60,원조할매곱창 미아점,서울 강북구 월계로3길 68,2.8,2 층 직원 분들 바쁘실텐데도 친절하시네요 맛 당연히 최고 입니다다만 2 층 원래 처갓집 치킨 매장 치킨 메뉴판 아직 벽 헷갈리지 것 좋을 것 같습니다 
61,원조할매곱창 미아점,서울 강북구 월계로3길 68,2.8,제일 좋아하는 음식 곱창 짭짤하게 전골 당 명 볶음 부추 두 번 리필 맛 있지만 장소 협소해 아쉬웠어요 청결 조금 아쉽긴 하지만 음식 너무 맛있었던 기억 계란찜 뚝배기 게 아니라서 이 것 쪼금 아쉬웠던 걸 근처 때 것 같아요 
62,원조할매곱창 미아점,서울 강북구 월계로3길 68,2.8,맛있어서 자주 곳 하지만 위생 때문 별 한개 ㅠ 그리고 술 판매 음식점 다 그렇지만 정말 시끄럽습니다 일반 데시벨 아니에요 
63,조개일번지,서울 강북구 도봉로8길 37,3.9,
64,조개일번지,서울 강북구 도봉로8길 37,3.9,조 개구 이 이 근처 여기 젤 괜찮은 거 같아요 
65,조개일번지,서울 강북구 도봉로8길 37,3.9,
66,옛곰탕집,서울 강북구 도봉로71가길 4,4.6,재 방문 의사 있음 
67,옛곰탕집,서울 강북구 도봉로71가길 4,4.6,친절하셔요 
68,옛곰탕집,서울 강북구 도봉로71가길 4,4.6,슴슴한데 나쁘지 특별한 맛 
69,주막,서울 강북구 월계로7나길 30-3,4.8,다나카 맛집 너무 맛있습니다 당진 막걸리 너무 맛있고 좋은 맛집 다나카 아리 또 
70,주막,서울 강북구 월계로7나길 30-3,4.8,미아사거리 제일 좋아하는 술집 
71,주막,서울 강북구 월계로7나길 30-3,4.8,
72,미림산장,서울 강북구 삼양로181길 253,2.8,봉고차 아저씨 말 함부로 경향 있었음 음식 위생 적 것 같아요 닭고기 타이어 느낌 
73,미림산장,서울 강북구 삼양로181길 253,2.8,계곡 좋아서 2 점 닭고기 너무 질김 
74,미림산장,서울 강북구 삼양로181길 253,2.8,매년 친구 들 방문 곳 
75,착한낙지 수유점,서울 강북구 4.19로 82,3.9,2022-08 19 연포탕 68 
76,착한낙지 수유점,서울 강북구 4.19로 82,3.9,낙지 매콤 함 막걸리 한잔 세상 어려움 툴툴 곳 
77,착한낙지 수유점,서울 강북구 4.19로 82,3.9,낚 볶음 매콤 맛있었어요 해물파전 만족스러웠습니다 ㅎㅎ 
78,경계선,서울 강북구 삼각산로 22-7 1층,4.1,몇 년 다시 관리 너무 안되있어서 아쉬워요 야외 테라스 곰팡이 가득 ㅜㅜ 
79,경계선,서울 강북구 삼각산로 22-7 1층,4.1,커피 빙수 맛있어요 근데 휴무 너무 인스타 운영 안 매번 전화 확인 번거롭네요 
80,경계선,서울 강북구 삼각산로 22-7 1층,4.1,작작 좀 휴업 장사 장난 
81,수유손칼국수,서울 강북구 도봉로101길 45,3.0,여기 맛 평점 이 왜 이리 안좋은가요 예전 자주 바지락 왕창 때 줄 서서 그랬는데 몇 칠 전 여러 명 이 근처 리뷰 보고 가격 대도 다른 곳 
82,수유손칼국수,서울 강북구 도봉로101길 45,3.0,다시다 푼물 바지락 한 맛 테이블 위 양념 들 다 얼큰하게 좀 깊은 맛 깔끔한 고향 맛 추천 양은 기본 꽤 많음 바지락 20 여개 쯤 감자 바닥 바지락 모래 있음 6천원 정도면 수준 9천원 은 글쎄요 굳이 다시 같진 김치 겉절이 달달 짤 괜찮았네요 
83,수유손칼국수,서울 강북구 도봉로101길 45,3.0,해감 아주 잘 
84,큰두레참숯 국내산무한리필,서울 강북구 도봉로 284 1층,5.0,가격 괜찮고 고기 품질 너무 좋아요 김치 별로 김치 곳 아니니 납득 가능 
85,큰두레참숯 국내산무한리필,서울 강북구 도봉로 284 1층,5.0,무한리필 질 괜찮고가 성비 최공 무한리필 집 별 점 높은건 이유 있음 
86,큰두레참숯 국내산무한리필,서울 강북구 도봉로 284 1층,5.0,맛있어요 근처 있는 곳 친절하고 맛 좋은 것 같아요 가격 2022.11 13일 15.900원 이에요 
87,능이마을,서울 강북구 솔샘로 330,4.3,돈 홍보 개수 작 직원 친절 바라지 체 뻔 눈치 여 기와 병 같다 라이 
88,능이마을,서울 강북구 솔샘로 330,4.3,점심시간 맛있었어요 
89,능이마을,서울 강북구 솔샘로 330,4.3,삼계탕 이 집 입니다 밑반찬 맛있어요 
90,명인갈비 미아직영점,서울 강북구 솔샘로 327 1층 101호,4.6,일단 맛있고요 이건 뭐 기본 둘째 무엇 사장 님 굉장히 영업 잘 이런건 어른 들 딱 응대 부담 기분 좋게 쉬 수 있어요 동네 고기 가야 다 면 유일하게 집 
91,명인갈비 미아직영점,서울 강북구 솔샘로 327 1층 101호,4.6,여기 지 점장님 칭찬 사소한 고객 소리 귀 알 마음씨 말씨 배려 몸소 느낌 듭니 얼마 전 모 치킨 배달 허니 뭐 이 동네 아닙니다 그래서 이 동네 양념치킨 너무 전화 사장 님 왈 자기 1 인분 양념 뿐 대응 없더라고요 개선 여지 없겠다 그 쪽 배달 안 뜬금 없는 소리 같지만 이 아닌 소비자 클레 임 아주 적절한 응대 서비스 필요하다고 생각 여기 매니저 님 딱 그런 오늘 아침 감동 입니다 코로나 힘드시겠지만 부디 왜 건 승해 조만간 가족 들 소갈비 
92,명인갈비 미아직영점,서울 강북구 솔샘로 327 1층 101호,4.6,나 작은 맛집 생각 장사 더 잘 우리 집 근처 체인 좋겠다 리뷰 사장 님 경 기 북부 체인 하나 아주 맛있음 미아동 타지 이 가족 들 가끔 제대로 40분 운전 여 기와 먹음 기름값 움 반찬 다 맛있고 고기 다 맛있음 고기 다 맛있음 종류 별로 다 다 맛있음 점심 특선 안 맛있을거 같음 식탁 의자 사장 님 원래 보시 임 이 집 별 점 5 개 척도 내 리뷰 별 점 5 개 다른 음식점 들 미안하지만 다 별 점 4 개 임 이집 내 리뷰 집중 최고 임 이집 삼겹살 취급 좋겠는데 삼겹살 안 내 한 임 요약 최고 부디 영원히 이 맛 변치 기도 함 너무 소중한 최고 맛집 
93,진미기사식당,서울 강북구 한천로 1163 1층,4.3,짱짱 제육 짱 맛 
94,진미기사식당,서울 강북구 한천로 1163 1층,4.3,우연히 삼겹살 너무 맛있구 특히 파김치 대박 꼭 보 세영 
95,진미기사식당,서울 강북구 한천로 1163 1층,4.3,사장 님 사모님 친절하시고 맛 있고 최고 네 
96,크을농,서울 강북구 4.19로 91 1층,3.7,능이 오리 백숙 삼계탕 맛있고 정식 코스 전반 적 맛있습니다 강원도 정선 재배 반찬 토속 적 건강한 맛 입니다 반찬 깔끔하게 사장 님 직원 분들 친절하십니다 
97,크을농,서울 강북구 4.19로 91 1층,3.7,그저 그랬어요 
98,크을농,서울 강북구 4.19로 91 1층,3.7,불친절 서빙 분 주차장 관리 요원 때문 곳맛 다시 아님 
99,춘천골닭갈비,서울 강북구 한천로 1050,4.4,괜찮아요 
100,춘천골닭갈비,서울 강북구 한천로 1050,4.4,
101,춘천골닭갈비,서울 강북구 한천로 1050,4.4,재 방문 의사 없음 
102,화로상회 수유점,서울 강북구 한천로140길 22,3.2,❗❗❗ 여기 이제 영업 안해 ❗❗❗ 
103,화로상회 수유점,서울 강북구 한천로140길 22,3.2,별 한 개도 아까 움 
104,화로상회 수유점,서울 강북구 한천로140길 22,3.2,화 력 약하고 숯 추가 안됨 3조 각 더주고 꺼드럭 거림 고기 그대로 있는대 흡입 기 바람 다 
105,육두막,서울 강북구 노해로 38,3.9,
106,육두막,서울 강북구 노해로 38,3.9,삼겹살 150 g 14000원 소주 및 맥주 5000원 
107,육두막,서울 강북구 노해로 38,3.9,매장 생각 움청 좁았어요 나 옆 테이블 합 석 한 줄 아 😵‍💫 고기 완죤 맛있게 
108,애슐리퀸즈 미아사거리역점,서울 강북구 도봉로 52 와이스퀘어 5층,3.0,지금 얼마 전 모임 식사 초밥 밥 골고루 확인 도저히 수 없을 정도 분 항의 기색 없이 죄송하다하고 확인 안 그냥 계속 더 너무 기분 나빴는데 대부분 고객 회 밥 맛 있으면 고객 그랬나 
109,애슐리퀸즈 미아사거리역점,서울 강북구 도봉로 52 와이스퀘어 5층,3.0,
110,애슐리퀸즈 미아사거리역점,서울 강북구 도봉로 52 와이스퀘어 5층,3.0,종각 역점 훨 맛있음 
111,라공방 수유점,서울 강북구 한천로139길 42 영남빌딩 1층,2.8,남자 사장 님 후 매장 청결 도도 별로 밥 있는데 바로 옆 먼지 시끄럽게 박스 10분 째 정리 보고 정뚝 고기 추가 고기 자체 안 사과 한마디 없이 고기만 달랑 안감 
112,라공방 수유점,서울 강북구 한천로139길 42 영남빌딩 1층,2.8,
113,라공방 수유점,서울 강북구 한천로139길 42 영남빌딩 1층,2.8,
114,상미식당,서울 강북구 수유로 82,3.1,
115,상미식당,서울 강북구 수유로 82,3.1,거의 다 도중 머리카락 절 방금 내 앞머리 일 수도 있지 합리화 돈까스 절 여진 속눈썹 우욱 토 같 애 거의 다 도해 돈 걍 다 음 우욱 우욱 웩웩 짱 
116,상미식당,서울 강북구 수유로 82,3.1,
117,카페산아래,서울 강북구 삼양로181길 56,3.2,토요일 오픈 시간 사람 많이 없고 유리 온실 같은 테라스 자리 너무 좋아요 아메리카노 맛있었어요 
118,카페산아래,서울 강북구 삼양로181길 56,3.2,노 키즈 존 주말 자리 찾기 어랴우 이쁜 카페 
119,카페산아래,서울 강북구 삼양로181길 56,3.2,맛있긴한데 진짜 맛있는데 노 키즈 존 그래요 
120,동네함박,서울 강북구 도봉로15길 11 2층,3.7,저 먹음 맛있구먼 별 한 개 라면 물 조절 못 
121,동네함박,서울 강북구 도봉로15길 11 2층,3.7,말 그대로 동네 식당 두 번 한 매력 없음 동네 어르신 들 보임 음식 그냥 그러하다 
122,동네함박,서울 강북구 도봉로15길 11 2층,3.7,17일 저녁 6시 에 식사 함박스테이크 파스타 주 문해 맛있게 잘 매장 조용하고 깔끔해서 좋았어요 
123,짚신매운갈비찜 미아본점,서울 강북구 월계로7나길 30-9,3.4,예전 같은 맛 없었다 
124,짚신매운갈비찜 미아본점,서울 강북구 월계로7나길 30-9,3.4,왜케 맛있지 너무 맛있어서 깨끗하게 
125,짚신매운갈비찜 미아본점,서울 강북구 월계로7나길 30-9,3.4,맛있어요 덜맵 주문 때 50% 매운 맛 저 적당했어요 
126,송현초밥,서울 강북구 월계로7길 34,3.8,무슨 초밥 눈썹 머리카락 이렇게 많아요 ㅠ 참치 다 리뷰 좋길래 실망 알바생 들 친절해요 
127,송현초밥,서울 강북구 월계로7길 34,3.8,미아사거리 초밥 원 탑 
128,송현초밥,서울 강북구 월계로7길 34,3.8,음식 안 배민배 달러 로서 사장 님 이하 직원 분들 친절하 심 
129,늘봄아갑찜 미아본점,서울 강북구 도봉로10가길 8-3 1층,3.3,가게 분위기 깨끗하고 단지 주말 정신 없긴 종업원 분들 친절하고 유쾌하세요 
130,늘봄아갑찜 미아본점,서울 강북구 도봉로10가길 8-3 1층,3.3,친구 4 명 중 자 배부르게 양 많음 맛 좋은 편임 
131,늘봄아갑찜 미아본점,서울 강북구 도봉로10가길 8-3 1층,3.3,우리 호구 아닙니다 성인 7 명 가능하다는 전화통화 후 방문 7 명 6 인용 테이블 의자 1 개 사장 마인드 주말 테이블 4 인용 2 팀 수 없다는 논리 자리 텅텅 이런 식 운영 식당 지금 있다는게 신기하네요 서비스 별로 맛 글쎄요 후기 별로 네 내 돈 구걸 순 없죠 자영 업자 들 이렇게 장사 힘들다고 
132,일번지정육식당 수유점,서울 강북구 한천로140길 5,4.2,처음 방문 고 기 맛 맛있고 일 분 들 너무 센스 친절하시네요 테이블 수시로 밑반찬 리필 해주시 열심히 사람 너무 많은게 단점 라면 단점 오래오래 시기 
133,일번지정육식당 수유점,서울 강북구 한천로140길 5,4.2,뭘 고민 일 번지 정육 식당 맛있게 엇 던 기억 있어서 다시 한번 방문 고 기도 맛있고 직원 분들 친절해서 기분 좋게 맛있게 왓습 다 강추 강추 
134,일번지정육식당 수유점,서울 강북구 한천로140길 5,4.2,친구 모임 고기 부드럽고 맛있어요 일단 음식 깔끔하고 가격 대비 굿 입니다 강추 담 또 가족 
135,여러분평양냉면,서울 강북구 한천로 1074 1층,4.7,
136,여러분평양냉면,서울 강북구 한천로 1074 1층,4.7,평양 냉면 맛 만두 맛 요 주차 불편한거 다 좋아요 
137,여러분평양냉면,서울 강북구 한천로 1074 1층,4.7,제대로 떡 만둣국 찾기 어려운데 이건 그냥 소주 
138,옥류헌,서울 강북구 삼양로181길 142,2.1,어른 팔 순이 조금 비싼 메뉴 데 음식 다 나니 허탈함이 이 것 과연 5만원 내외의 한정식 원래 별 하나 마당 있던 보더콜리 강아지 귀여워서 별 2 개 
139,옥류헌,서울 강북구 삼양로181길 142,2.1,코로나 인해서 한정식 영업 안 
140,옥류헌,서울 강북구 삼양로181길 142,2.1,6월 6일 현충일 생일 코로나 직원 들 4 인 예약 간 사람 입니다 초 입구 나이 많은 남자 분 카페 고 다짜고짜 별 한개 예 약 시간 음식 15분 또 별 하나 당일 외국 여자 직원 들 그런 건 접대 하 그 쪽 들 여직원 들 우왕좌왕 응대 방법 별 하나 더 마지막 어진 상 4 인품 모든 메뉴 둘 먹기 양 더더 군 생일 기분 응대 방법 알바 같은 여직원 분 새 술잔 달라 때 술잔 3만원 당황 스러워 진짜 생일 기분 서단 품 새우 하나 더 주문 못 다시 한다는 말 이본 메뉴 구 성품 단 품 아마도 그 쪽 직원 분 더 달라 줄 별 더 마지막 이유 바로 열구자탕 척 신선로 줄 싸구려 버섯 탕 입니다 신선로 그런 건 처음 응대 방법 음식 전체 적 내용 가성 비 내 주변 지인 들 옥류헌 방문 일 없을 4 인 
141,미아회관,서울 강북구 도봉로10가길 15 1층,4.5,직원 친절하고 정말 레트로 감성 맛있는 집 나리 집 잠수교 집도 다 개인 적 이 집 제일 괜찮은 듯재 방문 의사 200% 
142,미아회관,서울 강북구 도봉로10가길 15 1층,4.5,곱창전골 너무 맛있구요 알바 분 너무 친절하고 귀여우세요 
143,미아회관,서울 강북구 도봉로10가길 15 1층,4.5,맛 친절함 
144,풍천장어마을,서울 강북구 삼양로181길 45,2.3,돼지갈비 맛있어요 친절 도도 보통 입니다 나쁘지 
145,풍천장어마을,서울 강북구 삼양로181길 45,2.3,두 번 다시 가도 왜 손님 없는 장어 못 가족 있어 돼지갈비 때문 데 가격 대비 음식 양도 정말 직원 분들 전체 적 성의 없으시네요 계산 하 신분 사장 님 이 신지 직원 신지 최고 성의 없고 셀프 바 반찬 류 하나 없고 마늘 소금 쌈장 반찬 추가 원하면 더 달라 요 저 절대 추천 
146,풍천장어마을,서울 강북구 삼양로181길 45,2.3,기 대 이하 우이 정이 우이 정 밑집 장어 더 맛있음 장점 이 라면 밑반찬 들 많진 여기 훨씬 신선하고 업 장이 넓고 쾌적함 
147,시골길 본점,서울 강북구 삼양로179길 172,4.8,모든 음식 정갈하고 맛 있슴 한 방 오리 진흙 구이 추천 부추 전 으뜸 
148,시골길 본점,서울 강북구 삼양로179길 172,4.8,너무 맛있게 흡입 사진 파라스 파라 투숙 저녁 추천 👍 
