,name,addr,grade,review
18,바른식 시골보쌈&감자옹심이 사당역별관점,서울 서초구 방배천로 12,2.4,음식 속도 너무 느랴 코스 요리 같아요 고기 다 쟁반 국수 요 순두부 막차 타고 갑자기   분 이따 마감 음식 빨리 계산 때 불편한 점 말 다른 일 모습 멋있어요  맛 보통 양 친절 하 최근 돌솥 보쌈 정식      원 깜놀 보쌈김치 예전 양 절반 정도 보쌈 기도 반찬 여럿 금방 자꾸 달라기에 너무 바빠 맨 밥 누룽지 손님 많은게 이해 불가  소주 및 맥주     원 
19,초선과여포 본점,서울 서초구 서초대로78길 44 2층,4.1,알바  하얀 테이블 보 사용 별 다섯 개 하지만 십 몇 년 간 맛 예전 못 별 네 개 그래도 근방 중국 음식점 중 젤 낫 기본 적 다 친절  팩트 체크 평일 저녁 시간 방문 웨이 팅 잠시 정도 식사 메뉴 양 개 많고 맛있음 볶음밥 쟁반짜장 다 상급 요리 갠츈하 가격 양은 누룽지 탕 존맛 
20,일일향 3호점,서울 서초구 서초대로78길 22 3층,2.8,낫벳 그러나  만원 의 짬뽕 음 다시 짬뽕 밥  불맛 조아요    나쁘지 
21,조양관,서울 서초구 서초대로74길 29 서초파라곤오피스텔 1층, 지하1층,           
22,수향가 사당직영점,서울 서초구 남부순환로 2121-3,3.8,평점 알바 그냥 인스타 사진 곳 맛 가격 노답 같은 날 리뷰 여러 개 알바      맛있게 후기 재 방문 의사 있습니다 
23,고메램 강남점,서울 서초구 강남대로 359 대우도씨에빛2차 지하1층,3.8,맛 좋지만 직원 들 배 서비스 때문 집  회식 장소 양 갈비 구이 친목 모임  뛰어나게 맛있는 건 아니지만 모임 괜찮은 
24,꿉당,서울 서초구 강남대로 615,4.1,웨이 팅할 정도      자주 가지 항상 밥 맛있는 집 고기 웨이팅 약간 실망 
25,마루심 본점,서울 서초구 고무래로10길 10 청구빌딩 1층,3.5,비싸지 맛 맛있음  카운터 남자 놈 싸가지 진짜     알바 들 주문 못 알 실수 음식   분 안 것 있어서 주문 취소 함 불쾌한 경험 안 
26,정담은,서울 서초구 방배천로2길 15,3.3,부모님 아들 아들 말 두 번 올 곳 아닌것 같아요 한마디         
27,태양커피,서울 서초구 서초대로25길 55 1층,4.4,아인 슈페 너 플랫 화이트 존맛 하지만 자리 잡기 너무 어려운  비엔나 커피 카푸치노 오픈 런 편하게     
28,버드나무집 서초본점,서울 서초구 효령로 434,3.4,갈비탕       원 이지만 고기 많고 맛있음 하루 종일 안 배부름 구 이류 맛 좋고 반찬 들 기본 적 맛있음 바쁜 시간대 가면 직원 들 선 선 틱틱 경향 있음 그래도 맛있고 깨끗한 편 자주 가게  국밥 고기 계속     
29,영동족발 본점,서울 서초구 남부순환로358길 8,3.2,장충동 성수동 양재동 족발 유명하죠  맛 분위기 가성 비 전반 적 아쉬워요  오랜 만 영동 족발 여전히 맛있고 좋습니다 
30,청류벽,서울 서초구 서초대로74길 29 1층 105호,3.5,보쌈 맛있어 들깨 막국수 더 맛있어  육개장 고기 점 없는건 진짜 너무한거 아닙니까       얼굴 앞 소리 살짝 대꾸 아니면 안    
31,산들해 반포점,서울 서초구 반포대로 287 래미안퍼스티지 중심상가 지하1층,3.5,한식 든든하게 때 가면 만족 곳 청결하고 음식 종류 다양하고 맛 준수 가격 슬프지만 이해 감      서초 구민 맛집 근데 때 가격 그만 좀 올라앜 한식 마니아 로서 포기 수 없었 움 
32,루엘드파리,서울 서초구 서초중앙로 18 1층 107,112,           
33,한소반 청계산점,서울 서초구 청계산로 249,3.6,등산 버 프로 맛있게 간장 없는 파전 특이했어요  청계산 플레이 팅 예쁨 웨이 팅 있음     
34,밴건디스테이크하우스,서울 서초구 사평대로22길 5 1층,4.6,스테이크 파스타 감 다 맛있어요  예 약 시간 도착 전화 달라기에 좀 전화했더니   어차피 이용 시간 몇 시 몇 분 왜 전화 굳이 듯 직원 말투 좀 당황 스러웠던거 같네요 남편 둘 포터 하우스   세트 주문   인용 양 많아서 스테이크 사이드 반 쯤 포장 저 미디엄 레 어 선호 남편 위해 미디엄 주문 적당히 맛있게 티라미수 제 입맛 최고   스테이크 맛 있는데 감흥  고기 주 기적 파스타 맛있어요 
35,됐소 강남점,서울 서초구 서초대로78길 46 익산빌딩 2,3층,           
36,강촌원조쭈꾸미 본점,서울 서초구 남부순환로350길 36 1층,3.7,정말 생 쭈꾸미 주문 강요 있네요 이렇게 달달 쭈꾸미 첨  맛 있는데 생 쭈꾸미 주 문 강요 좀 있네요      뭐 또 생 야 맛있긴 함 근데 금액 대가 훅 가격 대비 미묘하네요  쭈삼 번 계속 
37,진스시,서울 서초구 강남대로43길 22-2,3.8,두 틈 하 맛 좋네요 가격 좋습니다  모 듬 스시 있고 코스 요리 있는데 코스         원 이라 저렴 이 버젼 이 만족도 걸 감안 주문 근데 왠 걸 생각 회 싱싱했고 식감 괜찮았다 점심시간 대 사람 들 많이 케어 못 줄 생각 괜찮았다 여유 있는 시간대 더 여유 있게 식사 수 있을 것 같다 창 통 유리 답답하지 좋은 듯 마지막 뜨끈한 우동 가성 비 코스 만하 스시 적당한 회 그리고 채소 나쁘지         회 두 툼 하 좋았으나 직원 들 손님 응대 미흡했습니다 직원 간 의사소통 안되었던것 같습니다 개별 룸 있어서 개별 식사 좋았어요 
38,리에또,서울 서초구 방배천로4안길 20 2층,3.8,급식 스파게티      스파게티 스토리 정도 퀄리티 입니다    
39,배나무골 양재본점,서울 서초구 마방로2길 12 보성빌딩 지하1층,3.8,가성 비 노굿 비싼데 없어요   인분 둘 먹음 딱입니다 비싸면 양 제대로 돈 같다  처음 방문 깔끔한 반찬 토마토 가지 튀김 이인상 적 맛있었습니다 추천  노발렛비 요즘 이런데 없어요 맛 기본 장 착 어른 들 딱이예요 오리 한우 구 분안 가요 
40,육품,서울 서초구 강남대로65길 12 2층,3.3,별 하나 아까운 곳 추천 포인트 없습니다    삼겹살     비계 너무 심한거 아니냐고 하니 원래 이 삼겹살 살코기 목살 더 이상 말 안 통 것 같아서 그냥 거기 장사 신기함  고기랑 국수 맛있음 근데 직원 그 누구 마스크 일 고기 갑자기 안 거의 먹음 시간 오지 내 거 보고 그냥 서비스 별로 다시     
41,공미학,서울 서초구 서초대로48길 101 1층,3.5,동네 이런 곳 정도 주택가 위치 힙 카페 빵 종류 의외로 많고 다른 빵집 보기 힘든 유니크 빵 들 많다 커피 그냥 보통 맛 인테리어 조명 좀 어두웠고 힙 분위기 주변 마땅히 한 카페 많이 없는데 힙 카페 여기 추천  점심 샌드위치 종종 맛있어요 루프 탑 예뻐요     
42,초동집 본점,서울 서초구 방배천로 22,4.1,가족 괜찮았어요  돼지갈비 너무 맛있어요 너무 맛있어서 저 다음 돼지갈비 여기 양념 적당하고 고기 질도 너무 좋아요  육회      원 인데 진짜 진짜 맛없어요 진짜 핏물많 질겨 계속 계란노른자 육회 진짜 퀄리티 안좋습니다 악플 진짜 너무 맛없어서 굳이 로그인 안되있는거 댓글 답니 절대 육회 포장 테이크 아웃   심지어 젓가락 안 줌 이렇게 장사 바 두루 마리 휴지 세트 계속 또 추가 내용 퇴근 기분 좋게 한번 잘 못 선택 참고 육 회사   분 안에 양념 대충대충 이렇게 그냥 포장 안된다고 
43,삼성각,서울 서초구 서초대로78길 42 2층,2.4,           종로 모임 룸 코스 적당하다  프라이 빗 룸 많고 음식 깔끔하니 괜찮네요  사장 님 후기 안보 시나 근처 중국집 중 최악 맛 서비스 모두 제발 다른데 가세 
44,캐틀앤비 양재천점,서울 서초구 양재천로 131,2.9,커피 음식 맛 커피 맛 안 내 입맛 이상한 건가 와이프 표정 안좋다  진짜 인생 최악 카페 서비스 왜     진짜 리뷰 안 밥 노트북 제지 당함 사람 많은 주말 아니었고 한산한 평일 오전 수다 노트북 안되는군요  만원 금액 주문   분 도 안되서 굉장히 불친절 안 
45,갈비사랑,서울 서초구 강남대로 204 지하, 1~5층,           
46,해담채 남부터미널점,서울 서초구 서초중앙로5길 10-8 쁘띠오피스텔 지하 1층,3.5,이런 곳 처음 임 안 같음  시   분 예약  시   분 부터 음식  시 음식 다 음식 시간 매우 김 대충  시간 동안 있었는데 취식   분 대기  시간   분 진짜 최악 식당 연말 이 그렇다고는 감당 수 있을 정도 예약 예약 다 미리 준비 정말 별로 임 동네  만  천원 짜리 한정식 별로 임  만원 짜리 진심 배고파서 햄버거 하나      맛있어요 양도 많고 깔끔해서 자주 것 같아요   
47,크라이치즈버거 양재역점,서울 서초구 강남대로41길 8,4.5,패티 아무 맛 안남  가성 비 인앤아웃 겉 흡사하지만 맛 묘 다름 주의  감 살짝 아쉽다 노 브랜드 
48,이남장 서초점,서울 서초구 서초대로49길 4,2.5,웨이팅 없지만 이 가격 아닌듯      기대 
49,메이탄 강남점,서울 서초구 서초대로73길 54 2층 210~214호,3.9,    짜장면 하나 식전 차 양상추 샐러드 망고 샤베트 아이스크림 배부르게 엄청 바쁜 시간 같은데도 신속하게 좋았네요  알 짬뽕 정말 면 알 곤 이 더 많네요    
50,자매수산 본점,서울 서초구 서초대로77길 55 1층 107호,2.8,입지 중요한 이유  방어 은 맛있으나 너무 협소 가격 너무 비싸네요  비 추천 가지 후회 이렇게 양 얇게 방어 회 처음  만원 짜리 대자   인분 줄 최소한 양심 장사 시끄럽고 좁고 그닥 위생 적 방어 신선도 괜찮았다 
51,데블스도어 센트럴시티점,서울 서초구 사평대로 205,3.5,        양 간 매우 가격 비쌌어요 
52,속초어시장 방배점,서울 서초구 방배천로2길 7 1층,3.3,사당역 가성 비 있는듯  사 당 점 여기 좋으나 구멍 가게 횟집 생 와사비 안 에바 생 비 거 얼마나 사당 점도 여기 단 가안 안 사장 관리 안해 몇십 만원 어치 음료수 한잔 서비스 안     
53,교대갈비집,서울 서초구 반포대로28길 91 대진빌딩 2층,4.2,모임 적당해요       곳 입니다  계속 사 장님 들 끼리 교대 
54,요멘야고에몬 강남점,서울 서초구 서초대로77길 7 서초빌딩 1층,3.3,대기    몇 팀 엄청 정도 아닌듯 전체 적 무난 한번 쯤 대기 별로 없을 때 한 정도  어우 비싸     
55,채미가,서울 서초구 법원로2길 15,3.5,너무 괜찮았어요 일요일 점심 편안한 분위기 부모님 식사 직원 분들 친절하셨고 서비스 좋았습니다      정갈하고 좋았어요 조용하고 음식 들 백 맛있네요 잘 
56,미우야,서울 서초구 강남대로23길 90 기정빌딩 1층,3.3,안 맛있었어요 명란 계란말이 굿 주차 발렛  왜 항상 웨이팅 있는 의문 곳 돈까스 카츠동 별로 집 해먹 다가 카츠동 나 맛  첨 비싸고 맛 별로 안 좋아했으나 꽤 주 기적 곳 모든 메뉴 볼 예정 집 근처 멀리 정도 
57,굴뚝집 사당본점,서울 서초구 방배천로2안길 7 우정빌딩 1층,3.4,회식 곳 좋더라구요  예약 때 예약 안될지 확답 못 다음 날 사람 많아서 예약 취소 통보 예약 체계 없는 것 같아요     
58,프로간장게장 신사본점,서울 서초구 강남대로97길 7 2층,3.3,매우 만족했던 식사 물음표 가득한 서비스 응대 맛 있고 엄청 신선해서 같 이간 외국인 친구 들 좋아했음 친구 한국 온 이유 여기 때문 것 같다고 너무 좋아함 자기 나라 싫다고 정도 매우 매우 만족 하지만 사장 님 각자 카드 계산 갑자기 반말 각자 계산 불편하다고 더치 안 안되냐고 심 느낌표 시작 물음표 맛집  효도 맛집 어머니 맛 그럼 별 다섯 개 게장 가성 바라지  비싼만큼 그 값 지불 곳 찬 게장 맛있음 하지만 비싸다 맛있다 
59,산들해 양재동점,서울 서초구 강남대로 213 엘타워 지하1층,3.1,간이 쎈 편이  양배추 간장게장 락스 냄새 단명 것 같은 음식 입니다  애매하네요 일단   명가 가성 비 맛 중간 짱   명 이상 가성 비고 머 없는 곳   명   명 똑같음 식성 좋아서 계속 리 머 제일 단점 넓 은상 국 딸 개 씩 건 정말 아님 오늘 가격 또  천원 세명 이서  만원 훔 
60,미즈컨테이너 강남웨스트점,서울 서초구 서초대로73길 9 타임빌딩 1,2층,           
61,디오디아2.0,서울 서초구 강남대로 213 엘타워 4층,4.0,중식 후식 많이 아쉽네요 회도 너무 조잡 스럽고  가성 비값 호텔 뷔페 행복했어요 어르신 분들 음식 맛있다고하셔서 더 만족 강 추해요  제 최근 엘 타워 디오 디아     뷔페 왓 어 샐러드 뿐 아니라 호박죽 전복죽 해물탕 낙탕 등 죽류 탕류 구비 있구요 고기 불고기 목 살구 이 바베큐 폭립 등 다양한 종류 구비 있더라고요 앤 다이브 샐러드 관자 타르 타르 뽈뽀 메론 프로슈토 마리 토마토 등 요리 책 진귀한 음식 들 많이 조개찜 맛있었고요 새우 요리 배 불리 튀김 입 살살 맛있었어요 초밥 신선 평일 저녁 뷔페 특색 메뉴 뭐 뭐 해도 다리 대게 전복 새우 등 해물 짐 디저트 종류 다양하더군요 여러 종류 맛 리뉴얼 디 오디오     뷔페    개 룸 있어 뷔페 돌잔치 연말 모임 동창 모임 부부 동반 모임 환갑잔치 등 수 있다고 하니 엘 타워 특별한 추억 수 있겠네요     개의룸  프라이빗한공간  가성비뷔페  서울가볼만한뷔페  돌잔치  생일  연말모임  동창모임  부부모임  환갑잔치  디오디아  디오디아     디오디아뷔페 
62,샤브리샤브샤브,서울 서초구 방배천로2길 21 성현빌딩 3층,2.9,맛없고 정신 하나 없음 진짜 어디서 알 사람 많은게 희한함  양고기 냄새 심하게 직원 서비스 정신 없어요  직원 불친절 개인 손님 손님 아닌듯 단체 손님 시끄럽고   번 벨 까말까 술 것 아주 대단하다 
63,주,서울 서초구 동광로19길 16,3.7,탕수육 굳  중식 요리 때 곳     칠리 새우 누룽지 같이 정말 맛있어요 탕수육 바삭 좋아요 
64,모던눌랑 센트럴시티점,서울 서초구 사평대로 205 센트럴시티 파미에가든 4층 BP4-6호,3.4,홀 넓고 분위기 편안해요 요리 맛있어요  맛있긴한데 비싸요          
65,채빛퀴진,서울 서초구 올림픽대로 2085-14,4.0,    서울 최고 가성 비 뷔페 입니다     
66,홍미단 방배본점,서울 서초구 효령로31길 94,3.9,추억 맛  떡볶이 꼬마 김밥 어묵  가래떡 떡볶이 괜찮은 튀김 있는 집 순대 소스 맛있고 떡 튀김 별미 브랜딩 사장 님 직원 분들 위주 가게 운영 느낌 
67,강고집 사당본점,서울 서초구 방배천로4안길 6 1층,4.5,    친절하긴 밑반찬 아쉬운 느낌    고기 그냥 그랬어요  리뷰 왜 좋은지 일단 사장 님 프로 정신 대박 고기 진심 분       그리고 일 분 들 다 친절 느낌 아니지만 진짜 프로 같고 깍 듯 너무 믿음 직 서비스 사장 님 믓쨍 
68,대나무골,서울 서초구 법원로3길 15 영포빌딩 지하,2.7,너무 정신 없음 음식 접시 막 그냥 주 고가 속도 너무 빠르고 한정식 집 그냥 패스트푸드 점  최고  지난 토요일 방문 진작 예약 밖   분 은 대기 듯 음식 맛 괜찮은데 손님 진짜 너무 너무 많더군요 일이 너무 많아 그 런가 서빙 분 너무 힘들어서 그런지 얼음 물 좀 달라 그냥 물 거 아니냐고 그런 얘기 그리고 뭘 좀 달라 눈 흘기기 그러고도 해 달라 걸 뒤늦게나마 다 주 시기 어려운 분 들 함께 자리 얼굴 붉히고 그냥 좋게 있다 주말 그렇게 손님 많으니 서빙 분 들 힘들어서 무심 결 마 불친절하게 거 아닌가 이건 감당 손님 수용 주인 몫 아닌가 
69,교대곱창,서울 서초구 서초중앙로 77,2.3,직원 분들 정말 친절하셨는데 맛    맛 때문 재 방문 없을것 같습니다      소 주 한 병 도망 인생 최초 맛집 
70,삼육가 사당역1호점,서울 서초구 방배천로 10 1층,4.2,진정한 북경오리 맛집  정통 북경오리 맛 아니지만 가성 비 깔끔하게 체험 괜찮은 곳 생각 사장 님 친절하시고 양도 생각 많습니다  별미 별로 북경오리 답 한 마리  만원 이 가격 부담 상당했음 이 돈 이 참치 곱창 추천 함 별 점     를 없어서   점줌 가성 비 맛   점 절대 아님 
71,일품진진수라 강남점,서울 서초구 서초대로 254 오퓨런스빌딩 지하 2층,3.1,계란말이 불고기 맛있는데요 김치찌개 아 제 기준 이건 묵은지 아니라 김치 묵은지 특유 새 콤 아 삭 맛 아니라 시큼하고 쌉싸름한 상한 김치 맛 나니 속도 안좋고  여기 양 거의 아동 용 수준 김치찌개 고기 개수 세 세 불고기 손 안 그리고 왜 제 리뷰 삭제 하나요       몇 년 다시 방문 데리 고간 손님 들 만족하셔서 밥 김치 리필 드셧네 오늘 만족했습니다   명 김치   고기   계란   잘 
72,노티드 서래,서울 서초구 방배로32길 30-9 르팰리스 1층 101호,3.4,    개성 있는 집 먹기 힘들 정도 튀김 옷 분리 심함 가격 생각 굉장히 아쉬운 문제점  동네 듯 유명 돈까스 맛집 전혀 비비 못 정도 맛   기대하고 정도 아니고 웨이 팅할 정도 아님 튀김 옷 고기 돈까스 분리 히말라야 소금 트러플 소금 두 가지 일반 소금 향 안 뿐더러 짠맛 안   
73,임병주산동칼국수,서울 서초구 강남대로37길 65,3.2,    친절하시고 서비스 해장 라면 고 기 맛 표현 재 방문 의사 없네요 모듬 안심 여러 부위 고 기질 가격 대비 많이  양은 맛 있음 서비스 좋으신 편 바쁠 땐 좀 안좋으실 때 있지만 고생 하 심 
74,텍사스데브라질 센트럴시티점,서울 서초구 사평대로 205 파미에가든 4층,3.4,커리 요리 너무 맛있습니다 이태 원점 엄청 맛있어서 고 속 터미널 점 여전히 맛있네요 이태 원점 창문 바깥 풍경 멋진 곳 진짜 분위기 끝내주니 꼭 한번  집앞 주말 데이트 고속 터미널 신세계 백화점 구경 맛있게 부 다스 파 미에 스테이션 타이 음식 메가박스 스파이더맨 보고 힐링 부 다스 파 미에 스테이션 점 푸님팟퐁 커리   팟타이 새우   쏨땀   새우 살 튀김   화이트와인 하우스 와인 오늘 메뉴 모두 완전 강추   고 터 파 미에 스테이션 맛집 답 주말 엄청 길 금새 자리나니 만해  고 터   번 출구 바로 앞 위치 찾기 가성 비 좋아요 양도 많고 부 팟퐁 커리 밥 많이줘요 
75,서관면옥,서울 서초구 서초대로56길 11 1층,4.0,고기 그다지 특별하진 굳이 웨이팅 함 건 편 누가 맛 결정 수 있음 개인 적 매우 아쉬웠음 화 력 강하면 그만큼 많이 계속 고기 맛 불맛 아님 이 나 게 아쉬웠다 메뉴인 냉면 된장 맛 없음 냉면 비빔냉면 훨 것 같고 된장 일반 적 고깃집 된장 차돌 된장 실망 감 배 듯 특히 된장 된장 물이 분리 맛 고려 많이 아쉽지만   점 아니고   점 정도 집 인테리어 및 감성 고 평가 측면 있다 덧 깔끔하고 점 장점 너무 시끄럽다는 건 단점 직원 분들 서비스 정신 투철 서비스 측면 불만족 일 없을듯  초벌 구이 후 맛집 가격 있지만 맛 강추  목살 생각 차라리 항정 살이 
76,세광양대창 교대본점,서울 서초구 반포대로28길 79 1,2층,           
77,프릳츠 양재점,서울 서초구 강남대로37길 24-11 서림빌딩 1층,4.0,무한리필 그렇지 뭐 나중 구린 고기 돈 돈대 처 이런 가게 망해야 함  맛있음  무한리필 결제 바퀴 고기 서비스 음료 나중 결국 계산서 포함 결제 혹시 무한리필 쪽 생각 계신다면 무한리필 원 코스 주문 추천 셰프 분 음료수 서비스 아니라 주문 알 계시 
78,백년옥 본관,서울 서초구 남부순환로 2407,3.1,        굴 보쌈 좋아요 
79,설마중,서울 서초구 남부순환로 2648,3.4,    아직도 이런 컨셉 있다는게 신기함     사람 심지어 많음     안주 들 대체로 구림 그냥 맛 남 베스트 김치볶음밥 치즈 금방 굳어서 별루  김치볶음밥 진리   또 
80,낙원타코 강남역점,서울 서초구 서초대로73길 9 타임빌딩 2층,,카운터 남자 직원 분 안내 자리 손님 들 옆 자리 다른 곳 그때 메뉴판 계산서 불쾌한 행동 서슴없이 시간 겨자 먹기 갑 다재 방문 없습니다  주차 자리 있어서 그냥 자기 마음대로 발레파킹  천원   맛 그냥 평범하고요 땅값 때문 비싸요     
81,교대이층집 교대본점,서울 서초구 서초대로50길 24 청화빌딩 2층,4.0,맛있어요  너무 맛있어서 싹  정도 맛집 아니지만 맛있고 깔끔합니다 성인 남성 기준 곱빼기 양 
82,하이디라오 강남점,서울 서초구 서초대로77길 54 서초W타워 2층,4.0,항상 가면 묘 불편하고 빨리 곳  베이글 솔직히 그닥 요즘 맛있는 베이글 집 워낙 많아서 별 매력 못  화장실 부족해요 
83,영동설렁탕,서울 서초구 강남대로101안길 24,3.4,가격 대비 정말 글쎄요 특출나게 맛있다고 게 없었고 전반 적 어떤 음식 종류 그 음식 전문점 비교 너무 아쉬운 맛 그나마 연 어류 양 어깨 살 정도 만족스러웠으나 그 양 어깨 살 비롯 육류 보온 성 너무 특히 마지막 입가심 겸 쌀국수 진짜 포 메인 수십 배    무슨 맛 깜짝  랍스터 맛 없습니다 가격 대비 대 실망 입니다  입구 안내 직원 교육 좀 같아요    입장 가능 시간 냉랭하게  시 부터 가능하다고 얘기 호텔 이런 태도 응대 또 처음 요 음식 맛있었고 식당 안 서버 들 친절하셨어요 
84,딘타이펑 강남점,서울 서초구 서초대로73길 12 세계빌딩 2층,,맛있고 이모 님 친절하고 런치 메뉴 다 재 방문 의사 있어요  진 대감 말 뭐해  맛있다 
85,강남한우정육식당,서울 서초구 강남대로6길 5,3.4,양 너무  없을만큼 고기 양 불친절한 서비스   명 좌석 한 접시 연 두부       두어 접시 더 부탁 무시 당함 오후  시 에 텅빈 좌석 불구 바쁜 척 하 정육 식당 원래 반찬 함 김치 상추 연 두부 다시 안 마음 재 주문 안 가성 비 최하 절대 비 추천  고기 너무 신선하고 맛있어요 상차림 비 없어서 좋았고 회사 근처 자주 오지 맛 한결같아서 좋습니다 사장 님 너무 친절하세요    
