,name,addr,grade,review
43,프로퍼커피바,서울 송파구 위례성대로22길 6 유진빌딩 1층,3.5,단호박 타르트 굿 키 계란 비린내 안나 토마토 베이컨 시금치 등 꽉 무겁지 맛 플레인스 콘도    라즈베리 버터크림 케이크 버터크림 좀 로티 트 크림 안달 더 맛있을거 같음   귤잼잠봉뵈르 내 스탈 아니었고 홍차 스콘 향 강해서 괜찮은데 무화과 없는 버전 있었으면   소금 빵 사고 바로 먹기 추천 속 버터 덩어리 같은게 있었는지 흔적 블렌딩 페퍼민트 티 독특한 범 피넛 버터 퀸 망 위캔드 레몬 버터 케익 카라멜 브라우니 에스프레소 케익         
44,수작나베 석촌호수직영점,서울 송파구 석촌호수로 234 라품미빌딩 1층,4.4,석촌호수 근처 주차 곳 많지 주차 가능하고 석촌호수 있어 데이트 장 소로 좋으며 나베 식사 후 우동 영양 제공 나베 맛 정성 맛 좋아요  만족합니다 담 또 밀푀유 베 존맛  깔끔하고 맛있었어요 
45,코벤트가든 올림픽공원점,서울 송파구 위례성대로 128 정화빌딩1층,3.3,    굿  샐러드 양파 매운 기 다 안 샐러드 중간 치킨 살짝 치킨 열기 나머지 채소 뜨뜻해져서 신선하다는 느낌 못 
46,뉴질랜드스토리,서울 송파구 석촌호수로 268 경남레이크파크 1층,4.2,최고 가끔 빅토리아 콥 샐러드 그리워요               번째 방문 새로 같은 명란 샐러드 맛있당 항상 방문 때 모로 칸 치킨 샌드위치 필수 임              번째 방문 역시 맛있음 건강한데 맛 있음 착즙 쥬스 내 스타일  샌드위치 옵니다 커피 맛있어요 부담 없이 식사 좋아요 
47,진대감 방이점,서울 송파구 오금로13길 6 1층,3.7,비싸고 맛있다 또  로또 당첨 매일  맛 있는데 가격 배 
48,청국장과보리밥 잠실점,서울 송파구 백제고분로20길 4,4.4,가성 조금 느낌 메뉴 구성 괜찮고 후식 수 있는 청국장 미숫가루 스무디 너무 맛있어용  친절하고 맛있음 여러 번  맛집 별 루 한번 만족합니다 
49,서울리즘,서울 송파구 백제고분로 435 예스빌딩 1,6층,           
50,커피바이 로스터스,서울 송파구 백제고분로17길 56 2층,4.2,리센츠 상가 지하 있는 매장 여기 넓고 브라질 산 스페셜 티 커피 수 있어서 좋았고 여전히 커피 서빙 테이블 편했어요  바인 슈페 너 블루베리 이드     
51,천미미,서울 송파구 송파대로28길 20 세화빌딩 1층,3.8,    코스 요리 비 너무 가성 비 없고 맛 별로     간짜장 덕 간짜장 아니라 기존 짜장 양파 추가 한 소스   옆 테이블 다 짬뽕 나 봄 짜장 
52,돈까스의집,서울 송파구 삼전로 100 아카데미빌딩 1층,2.6,만 원 이상하는 메뉴 가니쉬 단무지 심한거 아닌 그럼 맛 있던가 메뉴 발전 없음      사진 맛있어 보이 그냥 가지 마 빵 버터 덩어리 입니다 평점     인 이유 다 있어요 서비스 빵점 돈까스 기름 냄새 아주 옛날 식 돈까스 추천 사장 님 식당 아예 출근 안 해 보임 젊은    애 들 홀 다 서비스 엉망 일단 센스 들 부족하고 뭐 미안하단 말 제대로 없음 자리 앞 키 오스 자리 예약 하 수프 다 불쑥 미안하단 말 없고 돈까스 밥 원래 추가 요금 안 우리 서비스 주심 계산 정식   개 계산 뻔 본인 실수 마치 다른 알바생 그렇게 거 처럼 말 안 
53,돈블랑 석촌호수점,서울 송파구 석촌호수로 296 1층,3.5,일단 평가 개별 필자 적당히 별 로거 적당히 괜찮으면 아예 후기 안 스타일 테라스 자리 고기 괜찮은데 김치 줌 자리 김치 및 부추 안 보온 장치 없음 수저 없는데 알바생 고기 밥마 올 때 달랫는데 한번 안주 국수 절대    맛없음 진짜 역대 엇 던 거중 젤 맛없음 걍 간장 참기름 처 음 된장 집 된장 밀 키트 햇반   배맛 걍 준 나 별로 입니다 가지 여기 갈바 웃돈 옆 횡성 한우 감    횡성 한우 바이럴 아님  알바생 불친절  평소 가족 모임 친구 모임 자주 이용 좋아하던 곳 오늘 정말 서비스 엉망 식사 중 그릇 수거 하 카트 옆 여기 그래도 이해   분 을 옆 저렇게 방치 역 음식물 냄새 식사 남자 알바 분 정리 빨리 정리 달라 얘기 무시 본인 들 다른 일 한참 옆 테이블 정리 사진 보시 시간 아니고 오늘 한가했습니다 동네 삼겹살 집도 아니고 솔직히 여기 이 가격 이런 서비스 다시 너무 실망했습니다 미리 예약 오늘 다른 빈자리 많았는데 굳이 구석 안좋은 자리 옆 식기 김치 통 있고 여러 모로 안좋은 마음 식사 
54,일월고기,서울 송파구 오금로15길 7-16 2층,3.5,    으 진즉 카카오 후기 볼걸 아래   점 후기 들 말 다 알바생 부족 일도 느리고 특히 마른 남자 알바생 진짜 띠 꺼 움 돈나 주문 막 반찬 한가지 쥐똥 만큼 달라 아 네    안    위생 드럽 고기 질도 안좋음 비계 두께 맛 없어서 최악 손절 사람 있음  친절하고 맛있는데 마감  시간 전   시 부터 너무 시끄럽게 정리 함 본인 제외 다른 테이블     개 정도 이건 뭔 공사 판 수준 시끄러웠음 별개 직원 대화 때 괜찮았음 
55,화포식당 가락점,서울 송파구 송파대로30길 11 아연파레스 1층 106호,4.1,삼겹살            원 소주 맥주 막걸리     원  삼겹살 육즙 가득 고소해서 정말 맛있네요    삼겹살 맛집 입니다    차돌 된장찌개 재료   차돌 엄청 많이 있어서 밥 공기 뚝딱    반찬 들 모두 맛있고 고기 맛있고 추천       굳 굳 굳 
56,주은감자탕,서울 송파구 삼학사로 71 1층,2.4,    과음 다음 날 해장 곳 뼈 해장국 고기 보통     덩어리 정도 국물 얼큰해서 그릇 뚝딱 해장 완다 테이블 너무 다닥다닥 불편하긴 함 개인 적 불친절함을 못 저녁 감자탕 도 한번 야할 듯  맛 있는데 직원 분들 친절하지 일단 주말 뼈 해장국 불가 게   주차장 협소해 차 가지 거 
57,수원집,서울 송파구 송파대로 108 1층,3.4,만족 만족 사람 많으니 일찍 좋음  맛 그냥 그런데 너무 비위생적 직원 때 잿 가루 엄청 날림  달달 자극 적 갈비 맛 개인 적 그래서 좋음    냉면 진짜 맛있고 서비스 조금씩 껍데기 진짜 맛있음 
58,부일갈매기,서울 송파구 삼전로13길 4,4.0,죤맛탱 평일  시   분 조금 시간 방문 운 좋게 두 자리 예약 없이 최고 또 꼬 영 근 데  시   분   분 쯤 오신 분들 이제 안 그냥 평일 노 예약 눈치 게임 야할듯  저 식당 볼 때 맛 청결 가격 친절 순   맛 갈매기살 기준 그럭저럭 임 달짝지근한 양념 고 양념 아주 생각 나쁘지도 특출나지도 맛   청결 파채 머리카락 하나 갈매기살 머리카락 또 하나   가격 이 가격 이면 보통 숯불 이 거나 직원 분 둘 중 하나 것 같음 가스 불 약한데 직원 분 자꾸 슬로우푸드 경험 가능   친절 가게 중 손 꼽 불친절함 사장 아저씨 전화 거 일이 없는 것 같은데 뭐 좀 달라 본인 절대 안 움직 이심 다 안 아주머니 옆 계속 서 계심 총 평 식사 끼 이 다양하게 불쾌한 경험 희소성 있는 식당  고 기 맛 진짜 좋음 근데 거의 새 거인 만원 하이 볼 고기 엎어놓 지 돈 소 주 한 병 결국 하이 볼 지 돈 생색 직원 도대체 무슨 생각 일 
59,자연별곡 NC송파점,서울 송파구 충민로 66 NC백화점 7층,2.6,다시  옆 있는 애슐리 가세 종류 너무 없더라고요 리뉴얼 전이 더 같아요  엄마 생신 가족 들 방문 음식 정말 맛없었습니다 음식 뭔가 간이 부족했고 맛 이상했고 간장게장 맛 신맛 주말  만원 돈 가성 비 별로 재 방문 안 같습니다 
60,진성한우곱창,서울 송파구 송파대로28길 27,2.8,시끌벅적해서 대화 불편합니다만 곱창 때 가끔  가격 맛 별로  포장 정도 맛있어요 몇 년 째 기억 안나 맛있어용 
61,소담정,서울 송파구 올림픽로32길 22-22,4.0,고기 좋 아보 최적 상태 잘 맛있어요  고기 다 맛있습니다  고기 너무 맛있게 잘 술 종류 깔끔하게 있고 같이 분도 친절하셔서 좋았어요 삽겹 맛 목살 맛 니    
62,피제리아라고,서울 송파구 백제고분로41길 39,4.2,    분위기 좋고 음식 맛있는 곳 피자 맛있지만 개인 적 바질 파스타 너무 맛있었어요    좋은 분위기 피자 맛있고 직원 분들 친절 
63,무한소 신천본점,서울 송파구 백제고분로9길 25,2.8,    근처 항상 친구 들 식당 가성 비 너무 좋고 돌판 된장찌개 청양고추 추가 너무 맛있어요 친구 들 고기 날 최고 특히 사장 님 너무 친절하셔요 무한리필 고기 질도 만족스러웠어요 고기 스킬 고 기 맛 수 있어 꼭 잘 친구     손에꼽는 최애 고 기 집 입니다 강추  고기 리 주방 쪽 가야 개 불편 육회 없으면 육회 고기 리필     번 사장 님 다 야한다 안된다 얘기 리 건가 고기 다 직원 모두 아주 그냥 말 
64,담은갈비,서울 송파구 삼전로 93 1층,4.1,    맛있어요 잘     
65,서정적살롱,서울 송파구 석촌호수로 274,2.3,자주 카페   일 일요일 저녁 타임 근무 남여 직원 분들 가장 친절했어용 주문 때 친절하게 응대 좋았습니다 때 에어팟 하나 바로     향 스카 티백 카모마일 티 훨배 맛있네 유   맛 너무 밍숭맹숭해 직원 분 카모마일 티 의문 요  최악 파스타 무슨 맛 것 인스타 사진 용 음식 
66,젠젠 잠실점,서울 송파구 백제고분로45길 34 동방빌딩 2층,3.3,    수플레 맛있게 또  그냥 수플레 맛 암 막 커튼 왜 거 내부 어둡고 사람 많으면 냄새 남 
67,도삭면공방,서울 송파구 백제고분로7길 8-12 승현빌딩 1층,4.0,맛있어요 평소 기름 너무 많아서 자주 못 기름 달라 말 하 느끼하지 적당했음 그런데 탄탄 비빔면 너무 매워졌다  전체 적 기름 짐 맛 엄청 없진 대박 맛있지도 샤오롱바오 기름 덩어리 사실 모든 메뉴 다     
68,중화일상,서울 송파구 백제고분로 401 골재회관 1층,4.1,탕수육 정말 맛있고 간짜장 맛있어요 여러 번 때 탕수육 맛있었고 팔보채 밥 이런거 간혹 별로 일때 있긴 해  여기 탕수육 맛있어요  요리 괜찮고 특히 탕수육 담백하고 맛 깔끔했다 인테리어 주변 중식 집 중 최고다 룸 깔끔해서 모임 좋다 사장 님 친절하시다 다만 식사 류 조금 빈약하긴하다 특히 짬뽕    나머지 괜찮다 
69,큰손닭한마리 잠실새내본점,서울 송파구 백제고분로15길 59 1층,3.8,맛있어요      닭 한 마리 
70,입분식가정집,서울 송파구 오금로18길 10 2층,4.0,맛 최고 사장 님 서비스 최고 여러 번 방문 곳 사장 님 너무 친절하시고 대기 주문 미리 자리 바로 음식 있게 세 팅 앞 자주 방문 것 같습니다  대창 고소하긴 해 떡볶이 맛 자체 평범 일요일 대기 오래 한 식당 아닌 느낌    마약 주먹밥 진짜 맛있어요 떡볶이 맛있었는데 떡 살짝 제 취향 아니였습니다 
71,앙떼띠 잠실점,서울 송파구 올림픽로 342 아울타워 1,2층,           
72,청와옥 본점,서울 송파구 위례성대로 48 반도빌딩 1층 102호,3.1, 월 석촌호수 한창 사람 많을 때 웨이 팅 어디 서나 무난 맛있는 맛 잠실 이정 가격 이정 양 이면 괜찮은 듯  서울 돈까스 맛집 손안 기름 자주 배 아프지 싸 돈까스 함  느끼한 돈까스 끝 맛있게 수 있는게 장점 월남쌈 기분    깔끔하고 직원 분 친절 돈까스 샐러드 다 맛있는데 맛 조화롭지는 그래도 야채 많이 수 있어서 좋았습니다 
73,명인밥상,서울 송파구 송이로 157 지하1층,2.9,고기 맛집 미 강 식당 직원 분들 모두 친절하고 고 기 맛 남달라요 너무 맛있게 잘  미 강 식당 왜 이제    고기 신선하고 없고 너무 맛있어요 껍데기 미쳤음 여태 껍데기 중 제일 맛있었어요 찌 냉면 먹기 딱 좋았네요    무엇 제일 장점 처음 끝 다 점 남 고기 세상 젤루 맛있어요     다음 부모님 모시 또     고기 질도 너무 좋고 맛있게 좋아요 고기 상태 너무 좋네요 육즙 가득 고소함 폭발     사이드 반찬 많고 맛있어요 된장찌개 구수하니 맛있네요     잠실고깃집  송파삼겹살  잠실데이트  잠실고기집 
74,함경도찹쌀순대,서울 송파구 송파대로28길 32,3.6,가족 단위 외식 좋은 곳  재 방문 의사   굳이 맛 입니다 요약 평범한 맛 장점 냉면 아이스크림 서비스 계란찜   된장찌개   제공 단점 정말 정신 없음 편하긴 고 기 메뉴 둘 뼈 유무 주말 대기 있고 사람 많았습니다 그 래서 서비스 실망 시장 정신 없고 기본 야채 누락 주문 누락 중간 뭐 트레이 정말 역대 급 시끄러운 식당 맛 보통 사실 좀 별로 입니 다그 좋았던건 냉면 계란찜 된장찌개 제공 이  최애 돼지갈비 집 입니다 두 툼 하 양념 잘 고기 맛있고 고기 잘 더 맛있습니다 서비스 냉면 잘 안 편입 니 고기 분 들 오래오래 일 편 늘 얼굴 들 있습니다 기본   인분 
75,다운타우너 잠실,서울 송파구 백제고분로45길 3 1층,4.0,오 후기 음식 별로 분위기 예쁘고 데이트 코스 좋아요 장미 칵테일 정말 강추 이 곳 소개 잠실 주민 압도 적 감사 호수 도 가깝고 술 마시기 좋았어요  가성 비 별로 직원 들 불친절 때 기분 나쁨  존맛 탱 
76,라라브레드 송파점,서울 송파구 오금로16길 4,4.0,차마 여기 줄 줄 입니다 방송 작년 올해 줄 선거 못 방송 놀랬어요 줄 선거 못 맛집 맛집  방송 보고 조금 실망하고  주방 아예 노 마스크 그 상태 홀 정리 함 맛 좋아요 특히 대창 아구찜 
77,별미곱창 본점,서울 송파구 오금로11길 14 1층,3.2,        너무 다닥 다닥 고문 바로 앞 문 열 담배 노친 함 
78,몽중헌 방이점,서울 송파구 위례성대로 10 S타워 20, 21층,           
79,갓잇 송리단길점,서울 송파구 오금로16길 20 1,2층,           
80,청와옥 석촌호수직영점,서울 송파구 삼학사로 96,3.0,뇨끼 특별하지 맛 문어 파스타 비렸어요  시 라스트  시 브레이크 타임 입니다 다른 타임 이용 시간  시간   분 이라고 하니 참고  너무 규모 작아서 놀래긴   인석 테이블 너무 작은 느낌 와인 칠링버켓 너무 불안했어요    그래도 다른 이탈리안 레스토랑 안 파스타 좋았어요  뇨끼 맛 있다고 맛 있는데 푹 식감 쫄깃 푹 수제비 같았습니다 까르보나라 맛 있는데 확실히 이태리 풍 은 아니었어요 훈연 고 기 맛 많이 퓨전   명 자리 예약 커텐 답답하여 환풍기 대걸레 뷰 열 수 없었고 분위기 음식 대비 별 점 너무 후 거 같아요 두 번은 안 같아요 
81,해주냉면,서울 송파구 백제고분로7길 8-16 1층,3.4,    웍 위엔 잉                                썅 하     방                                     누가 평점   점 리뷰 거 영리 목적 광고 성 신고 부탁드립니다 
82,봉피양 방이점 본관,서울 송파구 양재대로71길 5,3.8,여기 고기 종업원 들 서비스 교육 고객 접객 있어 쓸데없는 말 고객 접객 서비스 별로 듯 고 기 맛 맛 있음  직원 친절    재 방문 의사     점도 아까 움  설화 생 갈비 설화 꽃 등심 맛보기 물냉면   개 주문 고 기 맛 당연히 맛있습니다 환장할 정도 맛있기보다 그냥 맛있습니다 곁 밑반찬 정갈한 맛 부실하구요 느낌 동네 가성 비 고 기 집 느낌 입니다 재 방문 의사 없습니다 평양 냉면 맛 그냥 그랬어요 육 수 맛 우려 지다 맛 부족합니다 단체 손님 있어서 고기 아주머니 고기 형편 없었습니다 고 기 처음 같았어요 코셔 소금 고기 제일 맛있었어요 반찬 조금씩 주시 심지어 제공 물 안 일일 히 야하는 번거로 움 있었습니다 정말 실망 
