,name,addr,grade,review
31,또보겠지떡볶이집 신촌히어로점,서울 서대문구 연세로4길 19 2층,4.2,음 양도 맛 별로 왜케 맛없어진것 같지   떡볶이 감      원 이면 걍 치킨 이 젠 안      재료 맛 뚜렷하게 나 떡볶이 괜찮음  즉석 떡볶이 최강 자 
32,미분당 신촌2호점,서울 서대문구 연세로5길 26-7,3.9,    쌀국수 넘버원 맛집  정말 조용했어요 슴슴 맛 아쉬웠어요 
33,미스터서왕만두,서울 서대문구 신촌역로 16,4.5,    기대 이하 소가 너무 고기 기함 그래두 이 근처 소룡포 군 만두 살짝 아 수운 맘 재 방문 의사    만두 중 제일 맛있었음     
34,가타쯔무리,서울 서대문구 명지대길 72,4.1,최고 우동  별 기교 안 우동 면 맛있으면  한때 집 다다다 자전거 타고 집 지금 이사 많이 못 간 오래 
35,미도인 신촌,서울 서대문구 명물길 33 2층,3.6,등심 스테이크            원 같음 근데 그 준 맛 아닌듯 소스 애매하고 고기 오버 쿡         
36,월순철판동태찜,서울 서대문구 연희맛로 17-14 1층,4.3,최고 맛집  맛있음 특히 볶음밥 근데 맵 못  맛 별   개 친절 별   개 
37,녹원쌈밥,서울 서대문구 연희로25길 22,3.4,채소 이 신선할 수 있다니 이번 달 최고 음식 이름 값  쌈 채소 싱싱하고 여기 분위기 건강한 느낌 산속 찜질방 바이브 그리고 어머 릠 들 일 그런지 더욱 정감 가요 친절하고 좋으 심  보쌈 오징어 볶음 
38,옐로우보울,서울 서대문구 충정로 7 지상에서 보이는 지하1층(세븐일레븐 바로 옆),4.2,가성 비 별로         
39,독수리다방,서울 서대문구 연세로 36 독수리빌딩 8층,4.1,분위기 최고  뷰 좋고 영업 좋고 공부 괜찮음 다만 퀄 가격 좀 셈  뱅쇼 레몬 생강차 음료 맛 평범한데 토요일   시 였음에도 자리 없어   분 정도 대기 차 값 비싼 편이 특별히 맛 있지도 늘 사람 들 많은 것 신기합니다 
40,매뉴팩트커피 연희본점,서울 서대문구 연희로11길 29 2층,4.3,플랫 화이트 짱  공 강 때 서문 쪽 식후땡 국룰  사람 없으면 친절하고 사람 많으면 불친절해지는 곳 
41,완차이,서울 서대문구 명물길 50-7,4.1,매운 홍합 최고  그냥 저     
42,참맛집,서울 서대문구 경기대로 82 지하1층,2.3,    하나 아깝습니다 비싸면 음식 제대로  별로 알 
43,스웨이커피스테이션,서울 서대문구 연희로11길 61,4.1,분위기 정말 끝내주는 연희동 카페 요 안 어디 유럽 역사 온 것 같습니다 호주 식 커피 디저트 수 있는 곳 단호박 치즈케이크 단호박 본연 맛 진하게 좋았고 호주 식 커피 고소하고 맛있습니다  더치커피 바나나 케이크 분위기 진짜 좋고 밖 것 넓음  무난 무난 괜찮아요 
44,그릭데이 이대점,서울 서대문구 신촌역로 22-8 1층,3.8,    사람 주문 시스템 없나요 직원 넷 이 거 본사 연락 아쉬우면 전산 에러 있던지 줄 서서 서비스 정신 진짜 별로 네  무난 함 근데 여기 예전 요거트 겨털 걸 유명함 겨릭 데이 
45,신촌수제비,서울 서대문구 신촌로 87-8 1층,3.3,그냥 맛 곳 금은 안감      아니 계산 아줌마 왜 그러세요 
46,심야식당텐조,서울 서대문구 거북골로20길 71 1층,4.5,    스키야키 육회 쬰맛  맛있어요 분위기 좋아요 
47,클로리스 신촌점,서울 서대문구 연세로4길 38,4.1,빈티 소품 아늑한 분위기 좋음 의자 푹신해서 더 좋음         
48,부탄츄 신촌점,서울 서대문구 연세로5길 26-9,3.1,무난 라멘 집         
49,신촌해물칼국수,서울 서대문구 신촌로 125 2층,4.2,맛있어용 낙지 메뉴 추천  가격 대비 가성 비 우수하고 맛 훌륭합니다 해물 칼국수  같은 자리 영업 계십니다 
50,청송함흥냉면전문점 본관,서울 서대문구 연희맛로 6,3.5,밍숭맹숭 맛 중독 어른 들 가면 서비스 우리 들 끼리 가면 안주 느낌  로스쿨 시절 내 해장 전담  전체 적 가성 비 맛 없진     먹기 좀 비싼 감 있습니다  천원 이나 많아도  만원 이 적당한듯 
51,현명식탁,서울 서대문구 명물길 32 5층,4.2,콜키 프리 이만 가성 비 레스토랑 없는 것 같습니다 직원 분들 너무 친절하시고 점심식사 즐겁게 다음 와인 일 있으면 또 그리고 현명 세트 기준   인 충분합니다  가성 비 맛집 직원 들 친절해요 무엇 맛있어요 특히 저 꽃게 로제 정말 맛있게     
52,조은집,서울 서대문구 연희맛로 43,3.4,           
53,연희곰탕,서울 서대문구 증가로 17 1층,4.3,깔끔하고 간도 적절하니 맛있음 김치 맛 조금 아쉬웠지만 종종 방문 맛 종업원 친절하고 무엇 김치 소스   인분 씩 따로 좋습니다         
54,효동각 본점,서울 서대문구 연대동문길 24,3.0,댓글알바 오지 듯     아님 미각  셀프서비스 가격   처넌  짜장면  천원 
55,모래내설농탕 본점,서울 서대문구 모래내로 271,2.6,그냥 그렇습니다 주차 편합니다 손님 항상 꾸준히 있습니다  설렁탕 자주 좋아하는 사람 들 괜찮은 식당 임 설렁탕 육수 꽤 진하고 적어도 특 고 기량 많음 그리고 가격 딱 설렁탕 가격 대 이 정도 무난 맛있어서 앞 시간 날때 방문 생각 임 다만 아쉬운 점 이 날 이런지 김치 깍두기 조금 아쉬웠음 또 설렁탕 고기 특수 부위 도가니 없어서 설렁탕 특수 부위 맛 사람 들 아쉬울 듯 정리 집 가까이 있으면 번 정도 설렁탕 집 그 이상 그 이하 아님  해장국 맛 도대체 왜 이렇게 변했나요 이 해장국 마늘 국 조금 과장 없이 정말 마늘 맛 안 갑자기 왜 이렇게 마늘 마늘 무슨 억하심정 
56,연어초밥,서울 서대문구 연세로2길 94 1층 3호,4.8,    가격 대비 연어 너무 맛있음 밥 살짝 아쉽 재 방문 의사    사장 님 정말 친절하시고 초밥 구성 좋고 상당히 맛있어요  연어 불 초밥 진짜 맛있어요      그런데 공간 매우 협소함 세 테이블 있음   
57,가장맛있는곱창 부추곱창 신촌점,서울 서대문구 연세로5가길 29,3.8,           
58,달인꽈배기,서울 서대문구 통일로 205-3,3.8,    생생 정보 꽈배기 맛집  겉 쫄깃하 못 겨 맛 있고 여 특이한 꽈배기 일반 꽈배기 확실히 차별성 있음 
59,여우골,서울 서대문구 연세로5다길 10,3.6,대중 적 곳 샤리 달 게 호불호 갈릴 만  기 본 초밥 여우 초밥 임 회 두 툼 데 살살 불편함 그런거 하나 없음 때 서비스 종류 매번 달라짐 생각 낮은 별 점 따름     
60,연희김밥 본점,서울 서대문구 연희로11가길 2,3.4,어떨 땐 맛있고 얼 땐 이상하게 곳  전 매운 거 좋아해서 맛있게 한데 오징어 김밥 진짜 해 매운 거 못 분 들 도전     
61,하이드미플리즈,서울 서대문구 통일로39나길 5 1층,4.3,알바생 들 매우 시끄러 움 대딩 과방 줄  지 글 글 브라우니 맛있어요  커피 위험해 요   커피 맛 크림 신경 빵류 좋아요 아인슈페너 홈 메이드 실패한 아쉬워요 
62,롯지190,서울 서대문구 홍제천로 190 1층,4.7,조용한 카페 좌석 많지 혼자 방문 좋은 것 같아요 커피 고소해서 좋네요  내 홍제동 최애 카페 오래오래 롯        
63,복성각 서대문점,서울 서대문구 통일로 135 충정빌딩 지하1층,3.3,최고  무난 중식 당 내부 생각 넓고 룸 있어 웨이팅 없었습니다 음식 점심시간 것 빠르게 테이블 안 약간 끈 부분 아쉬웠지만 음식 들 전반 적 나쁘지  그렇게 뛰어난 맛 힘듬 중국 식 냉면   짬뽕   샤 오마이   뽁음밥     
64,타코몽,서울 서대문구 신촌로 49,4.5,메뉴 다 맛있고 생맥 맛있어요 웨이 팅 부담 없었다면 격일 것 같아요  오 꼬 노미 평범 이상 타코야끼 진짜 맛있었음 배 안    개 자리 좁고 불편해서 조금 아쉽   명 이상 가면 아예 못  정도 아니고 자리 있으면     차 용 좋은 곳 
65,야바이,서울 서대문구 연세로7안길 37 지하1층,3.0,맛있긴 함 근데 슬슬 손님 많이 오기 시작 웨이 팅 시작 하 테이블 자꾸  시간 정도  오지 리뷰 주의 주문 때 우롱 하 게 있어서 그냥 우롱차 소주 그래서 소리 안 하이 볼 하나 사이다 하나 사이다 안 왠 우롱차 일행 술 아예 못 내 사이다 다시 전혀 술맛 아니지만 본적 없는 술 그냥     원 빵 셈 컵 주 댕 뭐 따갑길래 보    유리잔 입구 다     맙소사    심지어 그릇 그리고 결제 때 보 우롱 하이도 아니고     원 짜리 우롱 차임 술 아니고 그냥 우롱차    물    진짜 위생 최악 책상 바닥 계단 온갖 군데 다 끈 림 심지어 무슨 피 규어 장식 장도 기름 때        뿌얘 진짜 개 더럽구나 하        진짜        위생 좋지 환기 안됨 맛 있으나 저렴하지는 
66,로덴드론,서울 서대문구 연희로25길 82,4.0,    매장 넓고 음료 맛남  맛있는 걸 아니라 맛있게 걸 집 
67,기꾸스시,서울 서대문구 연세로5다길 35,3.7,모 초밥 너무 맛있어 욥      예전 구성 약간 지금 가성 비 좋음 
68,서대문족발 본점,서울 서대문구 충정로6안길 54,3.4,        씨 네 마운틴 권일 용 교수 편 일단 찜 
69,산천마루,서울 서대문구 세검정로1길 21,4.1,누룽지 백숙 무조건 여기     회식 장소 예약 가능해서 좋았어요 누룽지 닭백숙 닭 평범했지만 누룽지 정말 맛있더라구요 같이 김치 맛있었어요 부추 전 평범 누룽지 다시 것 같아요  배달 맛있어요 아기 들 좋아해요    
70,설레임삼겹살1989,서울 서대문구 연세로5가길 31,4.2,친구 같이 가격 가성 비 맛 아주 완벽합니다  맛있어요 좋아요 가성 비 좋은 가게     
71,아웃백스테이크하우스 신촌점,서울 서대문구 연세로12길 33,4.0,수회 방문 많은 지점 들 폐점 아웃백 지점 중 제일 괜찮아요 서버 분들 친절한 편이 고요 다만 평일 주말 것 없이 런치 대기 많아요      점 거품 많이 아웃백 좀 실망했음 음식  운 없어서 인지 안내 별로 여러 면 하지만 금테 남자 분 에이스 입니다 
72,푸어링아웃,서울 서대문구 연희로11나길 7-7,4.0,    팬 케잌 맛있습니다 뱅쇼 커피 마실껄  깔끔하고 무난 
73,목란,서울 서대문구 연희로15길 21,3.2,가성 비 좋음             저녁 동서 생일 축하 장인어른 장모님 모시    식구 저녁 방문 서빙 아주머니 들 계속 빨리 눈치 주네 소스 샤브샤브 재료 바 있으면 서빙 아주머니 들 바 있는 재료 손님 잠깐 해도 것 이 접시 이렇게 사용 안됩니다 육수 주전자 여기 식사 테이블 두시 안됩니다 식사 마무리 있는데 그릇 들 요 다 옆 카페 식사 장소 옆 직영 카페 얘기 등등 계속 태클 상당히 불쾌 카페 이건 이렇게 저건 저렇게 마치 말투 어르신 들 모시 기분 안     
74,만동제과,서울 서대문구 연희로 32 1층,4.3,볶음밥  칠리 가지 맛있어요     
75,카덴 연희본점,서울 서대문구 연희로 173 거화빌딩 1층,3.3,맛 달라짐 뻑뻑 튀김 류 이건 튀김 이아 님    요즘 좀더 잘 노력 가게 들 얼마 많은데 애 휴 엄마 손 명성 계모 손 떡볶이  한마디 얘기 개판 오 분전   번 다시 안 최악 음식점 임  아쉽게 사진 찍 못 사장 님 정말 친절하시고 떡볶이 신전 떡볶이 맛 되게 비슷해서 맛있게 잘 여기 떡볶이 진짜 맛있는데 야 끼 만두 눅눅하고 질겨 별로 더라구요 방문 분들 참고 
76,신촌형제갈비,서울 서대문구 명물1길 2,2.6,직원 불친절해요 이야기      기대하고    
77,한옥집김치찜 서대문본점,서울 서대문구 통일로9길 12 1층,2.7,마들렌 맛집  선물 용 굿    고급스러워 좋아요  서비스 
78,앤트러사이트 연희점,서울 서대문구 연희로 135,3.6,지도 리뷰 일반 김밥 집 생각 당황 수 있다 예약 필수 사장 님 내외 불친절하 사람 상대 일 듯 인간 적 이해 가지 다소 불쾌한 정도 네이버 예약 후 근처 편의점   분 을 대기 김밥 포장 매장 안 수 없다 집 맛 계란 지단 아주 부드럽고 슴슴했다 오래 정도 아니지만 특색 있었다 그런데 날 따뜻해서였을까 계란 상 배탈 심하게 하루 종일 고생 그날 음식 봄날 김밥 전부 분명 문제 있었다고 생각 단 참치 김밥 친구 멀쩡했다 추천 대상 호기심 많은 사람 까르보나라 좋아하는 사람 인내심 강한 사람 위장 튼튼한 사람  잘  맛있긴한데 남사 장님 너무 불친절하세 옹    주문 오래 시간 공 지릉 앞 
79,라구식당,서울 서대문구 연세로 42-24 1층,4.0,맛 가격 전부 무난  신촌 닭 한 마리 때     
80,고미정,서울 서대문구 연희로26길 28,3.7,재료 좋고 맛 요소 요소 밸런스 좋았음 테이블 간격 조금 아쉽지만  정말 맛있네요  음식 고급 베네닥트류 개 좀 맛 좋지만 두 접시 같이 건 치킨 콩 필라프 맛 좋아서 깜 주차 좋구요 
81,락희안 명지대본점,서울 서대문구 가재울로4길 53 1, 2층,           
82,피터팬1978 본점,서울 서대문구 증가로 10 연궁빌딩 1층,4.1,텍사스 데 브라질 생각 진짜진짜 가성 비슈 바스코 맛집      네이마르 식당 입니다 
83,맛있는집,서울 서대문구 거북골로20길 55 지하1층,4.5,알바 분들 싹 다 다시 듯 직원 때문 대가리 두 번 안  예전 정말 맛있던 것 같은데 학교 졸업 오랜 만 맛 많이 맛 다 좀 실망 스러웠습니다 워낙 바쁜 가게 알바생 들 좋은 응대 기대하지 좋습니다 불친절한건 아닌데 열심히 관심 야해요     
84,연경 연희점,서울 서대문구 연희로 145,3.1,앞 주차장 있고 멋진 건물 것 외 장점 없던 곳  만원 넘는 커플 세트 양 너무나 작아서 배고파서   차 가야 판    스테이크 너무 덜 피 스파게티   인용 양 황당 메뉴 가격 맛 반비례     동네 연말 회의 샐러드 그릇 거의 다 사장 님    사장 님 어떻게 요 요 요요 옹 이 지랄 함 사태 파악 성 사진 껄 후회 그릇 깨끗히 지도 뒤 그릇 거의 안 것 같더라구요 유명하다고 이 겨울 날 사람 들 여기 간 제 너무 후회 스럽습니다 맛 더럽게 없어여 그냥 피자헛 맛있습니다  코스 요리 
85,철길떡볶이,서울 서대문구 충정로 35-6,2.8,    그냥 무난 평범했음 근데 등 없는 의자 오래 불편했음  맛 좋았습니다 사장 님 약간 불친절하셨지만 분위기 맘 앞 자주 영수증 저희 안 메뉴 계산 물론 고객 확인 종종 술집 들 학생 들 이런 장난 걸 많이 좋은 인상 남지 못 
86,연희동칼국수 본점,서울 서대문구 연희맛로 37 2층,3.3,배민 피자 너무 화가 서요 뚝뚝 가짜 치즈 사용 음식 내 돈 너무 화가 남  자주 방문 곳 입니다     
87,고삼이 신촌점,서울 서대문구 연세로7안길 38,4.5,    뜨끈할 때 군 두란    특별할 것 없는데 맛있는 군 두 다음 번 부추 잡채 
88,현대수산,서울 서대문구 서소문로 45 SK리쳄블 1층,3.6,가격 어이없이 비싸고 개인 적 임  지도 정보 수정 부탁드립니다 가격표 지도 정보 달라  소주  천원 
89,마녀주방 신촌점,서울 서대문구 명물길 21 지하1층,4.1,가성 비 좋다는 댓글 다 알바 임 맛 분위기 사진 때 딱 핸폰 해상도 안 정도 접함 근데 가격 두 배 급식 들 인스타 용 맛집     가격 저렴하지만 양도 많고 무엇 직원 분들 정말 친절하다 기분 좋게 좋습니다  친절하시고 가성 비 괜찮아요 
90,헬로방방 남가좌충암점,서울 서대문구 명지대길 103 7층,4.7,가성 비 최고  장점 애 들 좋아한다 단점 애 들 많다  아이 들 좋아해요 좋아요 
91,춘천집닭갈비막국수,서울 서대문구 연세로5가길 1,3.1,맛 그럭저럭 하지만 직원 분들 체계 안 느낌 다시 방문 같네요  평범  사리 치즈 추가 안 큰일 뻔 막국수 무난 다 괜찮았어요 다만 옷 냄새 엄청나요   
92,포석정,서울 서대문구 연세로11길 25,4.1,무난          또                    오랜 만 그때 그대로 네 좋아요     불 백 제육 훨씬 맛있습니다 근데 늘 기름 너무 너무 너무 많아요 종업원 분들 친절하고 매장 분위기 좋습니다 대학가 술집 위생 좋은 편이 이 쪽 생각 날 것 같아요   년  월 두 번 방문 
93,유야케도쿄,서울 서대문구 이화여대3길 28 1층 101호,4.1,    어 처음 때 두번째 때 더 맛있다 근데 아쉬운 점 있다면 안 치즈 금방 위 치즈 거 담 등심 안심 징  토요일   시 조금 방문 이 가격 이 퀄리티 최고 입니다     
94,군자대한곱창 신촌점,서울 서대문구 연세로5나길 8 1,2층,           
95,타코벨 신촌점,서울 서대문구 연세로 26-1,3.3,김치 퀘사디아 존맛   외국인 분들 많이 수정         몇개 월 다시 감자 튀김 김치 비율 아쉬워졌어용    나쁘진  별로 퀘 시디 퍽퍽 돈 아까 움     
96,연탄생고기집,서울 서대문구 홍제천로 76,4.6,너무 맛있어요 고 기 퀄리티 반하고 김치 두 번 반하고 왜 이렇게 맛있나요 짱짱  자주 곳 입니다 너무 좋아요 항정살 최고   먹자마자  서울 일기   동 네 주민 종종 항상 사람 많다   서버 분들 친절하 심   삼겹살 목살 항정살 껍데기   기본 찌 김치 콩나물 깻잎 장아찌 쌈무   담 복분자 근데 껍데기 날 때 있음   불호 이 땐 아주 바싹 굽 인절미 가루 그득 그나마 만해 짐 갠 적 명 이 나물 있었으면 좋겠당   화장실 안 
97,금옥당 연희점,서울 서대문구 연희로11라길 2 1층,3.3,포장 예뻐 선물 딱임      포장 값 듯 은은하다못해 무맛 
98,맛있는칼국수 본점,서울 서대문구 불광천길 150,4.2,칼국수 보리밥 맛있어요 가격  만원 이라 조금 비싼 감 있네요 국물 맛 너구리 라면 진한 맛 이 좀 아마 육 수 낼때 바지락 다시마 많이 주차 가게 뒤 골목  만두 맛있어요  가격 너무 비싸요 차라리 가격 반 양도 조금 줄 팔면 더 자주 아쉬움 
99,벽제갈비 신촌점,서울 서대문구 명물길 22 2층,3.4,양 곰탕 양도 많고 맛있어요 소고기 별루  고기 너무 비싸고 가격 대비 그냥 그런데 평 냉이 아주 맛     
