,name,addr,grade,review
10,로니로티 건대점,서울 광진구 아차산로 225 3층,3.7,        맛 있는데 콜라 부탁   번 거 같네요 
11,오코노미야키식당하나,서울 광진구 능동로13길 111 1층,4.7,    오늘 처음 야끼소바 기대 그냥 저 오 꼬 노미 아주 물건 담 또  돼지 타마 시 오 소바 둘 다 맛있었어요 사장 님 직원 분들 모두 친절하셔서 기분 좋게 끼 설 연휴 그런지 웨이 팅 없이 수 있었어요 나중 다른 메뉴 다시 것 같습니다 추천 
12,도우터,서울 광진구 아차산로31길 40,4.2,    그냥 무난 하 맛 아님  소개팅 맛집 듯 흑임자 라떼 맛있어요 
13,비스타워커힐서울 피자힐,서울 광진구 워커힐로 177 워커힐호텔,3.8,지배인 포함 직원 서비스 최악 곳 본인 들 위주 서비스 곳임 피자 힐 포함 워커힐 호텔 이용 임 여기 동네 피자 못 퀄리티 서비스  기대 막상 방문 호텔 레스토랑 어려운 서비스 퀄리티 평범한 맛 실망했어요    창가 자리였음에도 불구 한겨울 방문 그런지 뷰 특별할 게 없었어요 이 가격 이면 훨씬 맛있는 피자 가게 서울 널린 거 같아요  워커힐 품격 전혀 직원 들 태도 프론트 홀 서빙 억지 친절 가장 태도 매우 급하고 일방 적 메뉴 태블릿 아이 함께 보고 있는데 잠깐 다른 버튼 하나 갑자기 남자 직원 하나 메뉴 용도 외 사용 수 없습니다 확 가로 채 간다 양해 구 태도 전혀 없는 형편 없는 직원 손님 위주 서비스 본인 들 운영 위주 행동 것 동네 식당 수준 워커힐 이미지 직원 관리자 교체 필요 전망 매우 훌륭하여 별   개 
14,뱃놈,서울 광진구 광나루로19길 9 1층,4.0,    너무 맛있었어요  조 개구 이 가격 합리 적 알바생 분들 친절하셔서 좋았다 역시 세종대   티어 맛집 
15,군자대한곱창 본점,서울 광진구 능동로36길 10 1층,3.0,음 음      대 한 곱창 군자 
16,라구뜨,서울 광진구 능동로 90 더클래식500 B동 3층,3.8,연말 분위기 좋아요 음식 가짓수 많진 양 갈비 수프 하겐다즈 대게 맛있어요 직원 들 친절합니다  친목 모임 좋아요  쌀국수 하겐다즈 굿 나머지 음식 들 
17,건대사시미,서울 광진구 아차산로33길 23,3.3,도미 머리 구이 가격 대비 대박 입니다 정말 기 본기 직원 분들 유쾌한 좋은 집         
18,시옌 건대점,서울 광진구 능동로 137-8,4.1,맛있는 음식 맛있음 그러나 가끔 재활용 기름 냄새 날 때 있음     탕수육 튀김 옷 두껍지만 바삭 평범 고기 볶음밥 적당한 불맛 고추 간짜장 매콤 한 게 맛남 훌륭 차돌박이 짬뽕 수가 없는 맛 매우 훌륭무난 가격   성 급 호텔 수준 음식 맛 볼 수 있어 별   개 두번째 방문 후기 고기 볶음밥 이상한 냄새 향 의 평범한 볶음밥 차돌박이 짬뽕     범벅 차돌박이 짬뽕 고추 간짜장 매운 고추 무난 맛 간짜장 평범한 중국집  짜장 짬뽕 탕수육 다 일품 임   년 단골 로서 주방 장이 때 약간 맛 변화 있지만 기본 적 평균 이상 맛 함 가게 분위기 너무 자리 따뜻한 차 사이 단무지 사이 일품 항상 리필 먹음 사장 님 너무 친절하고 가격 분위기 비 절대 비싸지 맛 좋음 강 추합니다 
19,소담촌 아차산역점,서울 광진구 용마산로 10 3층,3.8,주 기적 개존맛 인생 샤브샤븐데 별 점 왜 이런 불친절 얘기 많네요 저 반대 친절하다고 애초 직접 재료 시스템 불편한거 못 기도 필요한거 말씀 심  불친절하다는 후기 들 많은데 친절했음 맛 진짜 최고 임 추천 추천  여기 자주 곳 이 
20,마초쉐프 건대점,서울 광진구 능동로 125 2층,2.9,사장        없어요 직원 교육 좀 똑바로  남자 직원 분 뭔가 엉 성하시지만 친절해요 음식 맛있고 평이 안좋아서 걱정 전 좋았습니다  파스타 트러플 향 조금 감칠맛 없이 시판 크림 그냥 버 무린 맛 그냥  천원  천원 맛 절대 이 가격 못 맛임 그래도 나름 가격 대 있는 곳 역시 체인점 
21,호야초밥참치 본점,서울 광진구 능동로13길 39 1층,2.4,    아줌마 사람 인사 함 젊은 여자 인사 안함     아줌마 들 못 그 런가 혼자 손님 기 싸움 현금영수증 발급 안함 현금영수증 안 요청 그냥 일 반 영수증 국세청 신고 사장 똑같은 수준 이런 교육 제대로 안 이런 시 장통 같은데서 밥 안 안 친한 지인 때문 역시 이런 싸구려 초밥 안 답  맛 있는데 직원 엉망 서비스 때문 기분 상하 가요 
22,함흥본가면옥 건대점,서울 광진구 광나루로 456,3.3,냉면 사리 주차장 벤츠 차량 주말 운행    개월 문 콕 두 방이 당함 차 바로 뒤 재털 이두 담배 아주 착실하게 배려      요청 관리자 없다고 연락 없고 매너 완전 당신 들 차가 문 콕 당 당신 들 차 뒤 담배 당신 들 기분 어떨것 같은지 생각 궁금하네요 또 아예 차 박살 같아서 간다  근처 직장 가끔 함흥 냉면 갈비탕 어제 오랜 만 갈비탕 예전 비 양 현저 히 보통 홀 서빙 분 들 친절한 편 카운터 계산 분 들 항상 거지 매우 불친절하다 정말 때 거지 여기 사장 님 이 라면 이점 반드시 것 같다  침착 맨 방송 보고 궁금해서 물 냉이 비냉 둘 다 그냥 만하 정도 우와 대박 맛있다 느낌 아니였어요 인공 감미료 맛 강하지 육수 양념 순한 느낌 상당히 깔끔하고 자극 적 인상 적 
23,뚝방길홍차가게,서울 광진구 자양강변길 277 1층,4.5,여기 리뷰 들 중 딱     점 대 리뷰 가장 정확한 것 같아요 플레인 스콘 그렇고 다른 메뉴 들 생각 그렇게 특별하게 맛있지 매장 협 소한 데 무지 시끄러 움 밀크 티 컵 자국 있고 거기 수세미 한 줄   노란색 아크릴 수세미     클로티드 크림 버터 저렇게 일회용 작은게 굳이 가기 기회 있으면 한     점 대의 가게  스콘 티 진짜 맛있고 제대로 함  가게 분위기 이쁘고 스콘 맛있고 밀크 티   
24,감성타코 건대점,서울 광진구 능동로13길 39 2층,2.8,평점   점도 아까워요 평점 낮은 곳 역시 낮은 이유 있네요 지금 리뷰 한번 안 너무 불쾌해서 평소 음식점 음식 맛있으면 생각 있었는데 그런 제 생각 완벽하게 곳 알바생 들 불친절하다는 리뷰 많았지만 그런 거 예민한 편이 아니라 그냥 지금 음식점 중 정말 최악 남자 알바생 자리 안 내 때 창가 자리 포함 빈 자리 꽤 있는 와중 굳이 불편한 대형 테이블 자리 안내 피크타임    시 더 사람 거 같지도 창가 자리 들 다 예약 혹시 예약 없음 우리 안되냐고 예약 안되어있지만 인원   명 창가 자리 착석 불가하다고 근데 그 와중   명 씩 창가 자리 있었습니다    그 이후 도 음식 주문 와중 다 음식 탁탁 코로나 시국 마스크 제대로 마스크 턱밑 다 코 입 안 마스크 왜 걸 있나요 음식 주문 서빙 것 무척 신경 알바생 하나같이 마스크 제대로 자기 들 끼리 계속 대화 손님 도 대화 한 줄 요약 내 돈 밥 기분 곳 입니다  친절하셨어요 맛있고 리필 잘  진짜 최 악 입니다 직원 들 응대 너무 불친절해서다신 안 음식 괜찮았는데 직원 응대 최악 불쾌함만 드네 여기 생각 다시 
25,계탄집 본점,서울 광진구 능동로 31 1층,4.4,고기 촉촉하고 맛있어요 좋아요  맛있음 가격 대비 양은 많지 잔뜩 기대한 계란찜 괜찮았음 종종 또 듯 근데 가게 웬만하면 웨이팅 있지 걱정 이번 운 좋게 마지막 한자리 쏙     
26,안다즈커피,서울 광진구 천호대로132길 10 1층,3.5,        아래 리뷰 사람 들 프로필 리뷰    죄다 악성 리뷰 여기 좋은 카페 없구요 비싸다구요 비싸면 이디야 메 커피 커피 맛 최상 이구 빵 들 고급 지고 맛있습니다 특히 일 분들 서비스 친절 정말 우수하십니다 거의 매일 간다 해도 무방 정도 많이 카페 입니다 근처 여기 좋은 카페 못 
27,아르무아,서울 광진구 동일로22길 117-27 1~2층,3.8,말차 라떼 너무 맛있었   어요 건대 카페 중 제일 좋은 듯 다음 디저트 뿌  치즈케이크 티라미수 맛있었어요   직원 분들 친절하시고 분위기 좋네요  치즈케이크 겉 초코 치즈케이크 그 외 분위기 좋다 
28,민벅 건대점,서울 광진구 능동로13길 39 한아름쇼핑센터 1층,2.9,빠 파스타 절대  최악 함 차갑고 플레이 트 차갑고 실내 춥다 음식 전자레인지  아직 안 장사 용함 
29,화기애애 건대점,서울 광진구 아차산로31길 16,4.2,분위기 좋은데 고기 맛    숯불 쎄서 그 런가 숯불 향 소금 쌈장 맛 안 고기   인분 빠르게 비빔국수 무슨 맛  양념 갈비 간이 좀 약하긴해 요 그냥 가성 비 굿  이 가격 갈비살 차라리 환 이 네로 돼지고기 주변 돼지고기 집 낫    특별한 것 없구 갈비 냉동 돼지고기 정말 최악 여기 건 계란찜 뿐 개인 적 의견 리뷰 선택    
30,고기대통령 본점,서울 광진구 능동로 91 2층,4.3,           
31,크래버 대게나라 광장점,서울 광진구 천호대로 611 1층,3.3,맛있어요  송년 모임 추천 다음주 다 바쁘다고 미리 음식 맛있고 손님 많아서 정신 조금 없었지만 그래도 친절하셨던 것 같아요     
32,빠오즈푸,서울 광진구 광나루로 373 1층,4.0,빠 오즈 굿  집 굉장히 멀지만 근처 때 꼭 맛집 고 기빠 오즈 존맛 탱 입니다 꼭 웨이 팅 있음 가게 샤오롱바오 왜 이런 맛 안 요     빠오즈 짜장 밥 또는 훈둔 
33,가온,서울 광진구 아차산로78길 75 현대골든텔2차 106호,2.9,헉 리뷰 왜 낮을까요 식사 깔끔했고 응대 괜찮았다고 생각 같이 주시 샐러드 배추김치 맛있었고요 국수      원 이면 좀 비싼거 아닌가 사골 국물 맛있었어요     많하  맛있어서 종종 변했네요 맛 서비스 엉망 입니다 손님 식사 종업원 들 끼리 쌍욕 싸움질 가관 요 
34,서울편백찜 광장점,서울 광진구 광장로 83 1층,3.4,정갈하고 깔끔한 편백 찜 있다 식사 건강해지는 느낌 랄 반기 못 한번 곳  사장 님 너무 친절하시고 맛 양 가성 비 너무 좋네요 샤브샤브 죽도 끝내줍니다     
35,스시텐 강변점,서울 광진구 구의강변로 86 강변리치타워 101호,4.4,광진구 어디 가든 맛 아주 끝내  맛있어여     
36,찌마기 구의점,서울 광진구 구의로 17,4.3,양도 많고 존맛  웨이팅 너무 길다  사리 추가 정말 천국 
37,남한강민물매운탕,서울 광진구 동일로 150,3.3,개존맛  분명 술 있는데도 매직    인분 양 되게 짐 밥 다 못 매운탕 좀 맛 진짜 밥 고개 처 맛있어요   동안 사람 들 대화 안   가성 비 집 절대 아니에요 비싸요 그리고 바빠서 그런 친절하시진 그래도 매운탕 진짜 존맛     
38,도톰 본점,서울 광진구 능동로 386 1층,4.9,친절 맛 최고  서울 상경 고 기 집중 만족도 정말 높은 집 다 너무 친절하시고 무엇 도톰한 고기 최 곱니다 보통 삼겹살   인분 목살   인분 목 살이 목살 스테이크 육즙 촥   인분 이유 시간 아무래도 지방 일 인분 나중 추가 이 덜 일 있어도 절대 너무 좋았습니다     번 정도 한번 있었습니다 구 운 치즈 서비스 같이 비지 찌개 고기 같이 최고 안주 입니다   볶음밥 가게 맛있는것이 많아 비교 볼때 조금 아쉽습니다 지금 자주 가요  너무 맛있어요   번 방문 실망한 적 번 없어요 
39,기와집 본점,서울 광진구 면목로 32 1층,3.6,    가족 들 맛있게 식사 맛있어요  오리 정말 맛있었습니다 다 친절하시고 여러 모로 배려 기분 좋게 식사 별 하나 건 식사 후반 남자 사 장님 분 옆 테이블 가스레인지 수리 듯 무슨 기계 스프레이 계속 그 냄새 저희 테이블 조금 불편했습니다 아직 식사 중    그거 모든 게 좋았습니다 
40,깍뚝,서울 광진구 능동로19길 36 1층,4.3,때 소 갈비살 비냉 존맛 근데 가끔 비냉 맛 복불복 듯  예전 가격 많이 여전히 가성 비 좋고 맛 좋은 고깃집  최고 삼겹살 맛집 인정 
41,포차조개구이,서울 광진구 용마산로 40,5.0,    남자친구 조개 구이 안 좋아하는데 여기 너무 좋아했어요 곳 중 최강 입니다      할머니 모시 사장 님 너무 친절하시고 조 개구 이 너무 맛있었습니다 
42,더이퀼리브리엄커피,서울 광진구 아차산로30길 7 3층,4.5,    원 다른 카페 바닐라 라떼 하루 종일 여기 카페     원 주고 바닐라 라떼 쥐꼬랑지 줘가꼬 카운터 원샷 가뿝니  인테리어 좋아요 정말 인테리어 신경 하지만   원두 맛 얼그레이 초코 당장 프랜차이즈 카페 더 맛있어요 원래 맛없으면 후기 안남 기고 거르는데 개인 적 인테리어 디자인 공이 보이 맛 부분 아쉬워서 커피전문점 아직 부족합니다 레몬 수 제일 맛있었어요 맛 대해 좀 더 연구 정말 장사 껍 다    맛 분위기 친절함도 만족합니다 재 방문 자리 없다는 단점    
43,돕,서울 광진구 아차산로31길 9,2.7,감자탕 뼈 살코기 주먹 많이 하나 배부르더라고요 첫 방문 비교 대상 없어서 이 날 운 좋았던 아무튼 맛 훌륭했습니다  조금 비싸긴 한데 고기 정도 적당하고 국물 맵 진해서 좋아요  이건 아니죠 감자탕 대자 뼈 여섯 개 오만 원 어치 누가 이렇게    진짜 안 
44,메이탄,서울 광진구 광나루로 590 아산빌딩 1층,4.2,    물가 그런 지 식전 양상추 샐러드 스프 그렇다고 짜장 짬뽕 가격 사람 들 많음 동네 한 중국집 없어서 그 런가  사장 님 픽업 손님 
45,체리커피,서울 광진구 능동로 284,3.4,    분위기 좋고 맛 좋고  커피 베이커리 조화로운 맛집 
46,그랜드워커힐 서울 더뷔페,서울 광진구 워커힐로 177 2층,4.4,특별한 날 쪼아용    워커힐 내 피자 힐 제외 음식점 중 가장 저렴함 인터컨티넨탈 파르 나스 비교 약간 구성  더 뷔페 하 추억 하나 있다 몇 년 전 가을 나 이 곳 처음 혼자 직접 대게 나 수 십년 간 먹이 아기 새 마냥 누군가 신성한 노동 력 대게 뽀얀 속 살 취 역시 서툰 가위 질 자꾸만 엇 대게 나 싸움 두 번째 다리 한숨 푹 찰나 서버 분 긴장 표정 그 부담 옅은 미소   조금 낯설지요 제 시범 몇 개   말 세심 배려 깊은 한숨 것 서툰 모습 것 조금 부끄러워 고개 채   제 방법   대답 애꿎 나이프 그러자 그   게 어디 있고 정답 어디 있을까요 그저 다른 것 뿐이지요   대답 끝내주게 멋진 미소 이 얼마나 대단한 통찰 젠틀 함 언젠가 의 미래 대게 못 아무개 씨 대게 똑같은 대사 수십 번 연습 다 대게 너무 기회 없었다 사설 주력 메뉴 힘 전체 적 밸런스 좋음 메뉴 구성 다양함 일식 라인압 조금 아쉽지만 한식 코너 특히 숙련 서비스 인상 적 디저트 만족스러 움 조식 맛 도리 
47,인덱스숍,서울 광진구 아차산로 200 커먼그라운드 3층,4.4,커피 가지 많아서 좋았음 책 좋아하시는 분 들 가면 시간 있을듯  조용해서 책 좋고 쿠키 아주 맛있다 이 공간 내뿜는 분위기 사랑 수 없을 것     
48,바르미 샤브샤브n칼국수 구의점,서울 광진구 아차산로 471 CS플라자 3층,3.7,모임 있어서 음식 실망 스럽습니다 고기 질 기고 볶음 밥 샐러드 별로 없어요 종업원 분 친절하셔서 별 하나 더  재 방문 한지  년 된거 같네요 샤브샤브 외 다양한 음식 선택 있어서 좋았어요 특히 신선한 샐러드 최고  떡 꼬치 같은 양념 떡 볶음 머리카락 말 안 
49,매운향솥 본점,서울 광진구 동일로18길 61 1층,4.3,인생 마라샹궈 샹궈 어느 집도 못 맛 마라 탕 무난 굳이  마라샹궈 엄청 유명하다 고해 맛있었고 다른 집 때 약간 제육 느낌 소스 맛 아직 마라샹궈 여러 가게 안 다른 곳 많이 비교 수 있을 것 같아요 다음 마라 탕  마라샹궈 사랑 
50,이화만두,서울 광진구 능동로 278-1 1층,4.6,인생 만두  만두 처 돌이 로써 개 존 맛집 앞 너무 중  맛있어요 
51,은혜즉석떡볶이,서울 광진구 광나루로 381-1 2층,3.3,무난  볶음밥  왜 유명한지 
52,민정식당 본점,서울 광진구 아차산로42길 41-4,4.1,가정 집 개조 맛집 전형 맛있습니다 심지어 돈까스      골목 안 가정 집 개조 식당 특이해요 맛있긴하지만 특별하진 
53,행복한우,서울 광진구 구의강변로 30,3.6,고기 맛 좋지만 친절하진  맛있고 가성 비 좋은데 식당 오래된 느낌 있습니다  간만 방문 굉장히 실망하고 불 백 세트 고 기질 형편 고무 고기 거기 양념 맛 없어요 이건 좀 아닌 거 같습니다    불 백 세트 두 번 세번 만족할 맛 요 지난 후기 
54,일송정,서울 광진구 아차산로49길 21 1,2층,           
55,최원석의돼지한판 광장점,서울 광진구 아차산로 478 1층,4.0,여기 잘 특히 생 삼겹살  때 식기 의자 식탁 전무 멀쩡한데 고기 금액 안 뭔 지도  만원 이상 그냥 그리고 사이드 된장찌개 김치찌개 나중 된장찌개 원래 설명 일절 그리고 사장 님 사장 님 주문 때 기기 공기밥 추가 있었다고 듯이 설명 돈 더 뻔했습니다 금액 더 설명 별로 없으니까 메뉴  진짜 별로 집 가격 대비 고기 별로 직원 들 너무 불친절 
56,대명소곱창,서울 광진구 능동로 298,3.9,볶음밥 모 곱창  솔직히 다른 곳 양 훨씬 많아서 돈 움 너무 맛있고 짐 대박 임  메뉴 가격 수정 가격 전부  만원 이에요 사진 모   인분 곱창   인분 평일 사람 많네요 찌개 없고 반찬 양파 마늘 부추 간장 깻잎 장아찌 술 안주 추천 식사 가격 대비 아쉬워요 
57,매화반점 본점,서울 광진구 동일로18길 105,3.0,    냉동 양 갈비 갈비 중 최악 위생 거지 밑반찬 땅콩 무 말라  차로 가기 힘들어요    그래도 맛 백 점 
58,조선주막 건대점,서울 광진구 아차산로33길 28-4,3.9,너무 좁아요 매장 자체 넓어 자리 좁아  숯불 맛 좋았어요     
59,비스타워커힐서울 명월관,서울 광진구 워커힐로 177,3.5,명월 관 언제나 친절하시고 분위기 편안해서 좋아요 상차림 깔끔하고 고기 맛있네요 명월 관 언제나 등심 코스 추천 이  머구리 없는 갈비탕 오랜 만이 네 이 돈 머구리 탕 팔면 갈비탕 뭐 걍 탕탕 탕 여하간 갈비탕 맛있는데 그 반찬 김치 게장 굉장히 인상 깊었습니다 맛 도리  가격 너무 에바 아닌가요 고기         만 원   그렇다고 이해 된장 찌게  만  천 이해 다 고 콜라 왜  천원 에 진짜 양 아치 네 요 음식 들 고급 그렇다 콜라 가격 왜 반찬 부실하고 진짜 고객 손님 호구 거지 뭡 반성 좀 
60,W1,서울 광진구 동일로22길 117-11,2.8,룸 술집 미팅 장소 좋음 음식 맛      오뎅 탕 그릇 잔뜩 그릇 나오니 싫으신 분 들 다른 메뉴  친구 끼리 모임 딱좋아여  우주 제일 깔끔한 술집                                                                                                  
61,천지샤브샤브 2호점,서울 광진구 아차산로29길 22 2층,4.5,    맛 요 용용     
62,우마이도 건대점,서울 광진구 능동로 135-2,3.8,국물 깔끔하고 맛있는 편입 니         
63,스위트앤카츠 화양직영점,서울 광진구 광나루로17길 14 1층,3.5,미친 가성 비 혼자 사람 많음 주차 가능  점심      원 짜리 돈까스 정식 생각      원 짜리 등심 돈까스 기대하고 가면 안됨가 성비 돈까스   점 돈까스 외 이 것 저 것 떡볶이 덕     점     점 별 점 테러 복구 용     점임  입장 인원 음식 조리 때문 튀김 류 수 있는데 말 친절하게 응대 부담 말 돈까스 퀄리티 화 양 시장 쪽 무한리필 낫 메뉴 가짓수 보고 가면 이 쪽 더 좋습니다 저 개인 적 디저트 종류 준 좋았습니다 이전 레몬이 디저트 있던 걸 기억 이번 초코 타르트 네 
64,포비,서울 광진구 동일로26길 57 1층,3.5,일본 느낌 있고 좋았습니다  간이 좀 쎄고 그냥 그래요  무난 
65,후토,서울 광진구 동일로24길 98 2층,4.7,                  꼬치 포크 넘귀욤      맛 나뿌 뭔가 가게 협소하 머랄 분위기 나름 굿     
66,천미천훠궈,서울 광진구 천호대로110길 8-10,4.7,           
67,마당족발,서울 광진구 능동로 173 1, 2층,           
68,세광양대창 군자점,서울 광진구 능동로36길 16,3.7,주말  시 이전  시 우르르 한참 분 들 친절하시고 음식 맛있어서 간만 즐거운 시간     합리 적 가격 양 볶음밥 더 좋았겠다  여자 사장 님 같은 분 정말 불친절하십니다 스텝 분들 짜증 다 접객 태도 정말 불량하십니다 손님 테이블 멋대로 정리 얘기 반 사적 방어 적 태도 그리고 어떠한 사과 없으셨음 음식 맛 다 이런 영업 장 안 
69,수작나베 강변본점,서울 광진구 구의강변로 106 삼성쉐르빌 1층 110호,4.5,스키야키 자작 자작하게 따끈하고 좋네요 우동 죽 사리 서비스 가성 비 좋아요  후기 보고 낚였네  수작 베 강변 본점     언제 맛있네요 요즘 관동 식 스끼야끼 진짜 맛있는 것 같아요 고기 양도 많고 재료 많고 국물 시원하고 맛있어요 계란 노른자 소스 칠리 소스 같이 더욱 맛있네요 우동 죽도 기본 포함 있어서 양도 많고 가성 비도 좋아요 비주 얼 예쁘고 맛 좋아서 때 기분 좋네요     
70,비에이치테이블,서울 광진구 아차산로45길 16 1층,4.7,    단호박 슾 안 좋아하는데 일행 덕분 여기 진짜 담백하고 맛있네요 브런치 집 서울 성남 많이 프렌치토스트 금액 대비 진짜 맛있어요 겉 바삭 고소하고 자주 것 같아요     그냥 그래요 웨이 팅 정도 맛집 아님 
71,유키노하나,서울 광진구 아차산로33길 21-5,4.3,소주     원 맥주     원  광어 사시미 너무 깔끔하고 맛있었어요 도리 가라아게 양도 기 대 이상 무엇 너무 친절하 샤 기분 좋게      지난번 건대 맛집 검색 유키 노하나 곳 눈 확 이 곳 입구 너무 분위기 있죠 일본 라멘 집 느낌 살짝 비 오는 날 입구 빗 소리 막걸리 한잔 맛있을꺼 같은 느낌     일단 안 사장 님 아주 반갑게 일단 회 좋아하는 저 일단 모 회 먹음 직 연 어회 한 입 딱 순간 탄성 절로 신선함과 꼬 소 함 어느 곳 이런 맛 연 어회 못 같아요 두툼 식감 입안 사르르 한 그러면서 뒷맛 엄청 꼬수웠 어 광어 회도 너무 맛있었어요 쫄깃 식감 부드러운 식감 함께 입안 회 오리 회 하이 볼 한잔 입가심 나니 그때 다른 메뉴 눈       연 어회 맛집 다 아우성 생각 배 살짝 하나 더 봣습니 야끼소바 약간 달 고소하고 한 끼 식사 도 충분 햇습니 정신 꼬치 구이 너무 맛있었고 서비스 주신 고구마 스틱 너무 맛있었어요 사장 님 정말 친절하시고 완전 짱 짱짱 입니다 암튼 저   월 에 약속 이 곳 한번 더 완전 반해 앞 계속 당 골 사장 님 제 얼굴 기억 써비스 마 니 부탁 
72,택이네조개전골 군자점,서울 광진구 천호대로 591 유신빌딩 1층,3.3,소주 및 맥주     원  을지로 무 교동 완전 실망 체인점 관리 제대로 얼 모 듬 칼국수 조개 얼마 없고 진주담치 새우   마리 육수 듬뿍 기본 보리밥 열무 없고 그냥 동네 장사 그렇겠지만 사람 들 안  가성 비 좋은 맛집 인정 
73,송림식당,서울 광진구 자양번영로 79,3.3,저녁 피크 시간 손님 들 많고 혼돈 카오스 상태 불구 젊은 남자 분 여성 분 우주 가장 친절하신듯      해산물 오 마카 세 가능한 군자 근 본집   인팟 오 마카 세 행복 어디 있는 것             
74,송화산시도삭면 2호점,서울 광진구 아차산로30길 33,4.2,    글쎄요  한우 소고기 다 맛있어요 가격 비싸서 그렇지 맛 최고 
75,신토불이떡볶이 본점,서울 광진구 자양로43길 42 1층,3.1,껍데기            원 소주 및 맥주     원      꼬들살 목살 된장 술밥 짱 친절 짱 맛 
76,영미오리탕 군자점,서울 광진구 동일로60길 53 천수빌딩 1층,4.0,말 뭐해 건대 최고 빵집  버터 바 벽돌 이 아래 타르 같은건 너무 크림 빵 맛있어요 연유 바게트   별로 크림 빵 별로 네  크림 빵 엄청 맛있어요 근데 가격 살짝 아쉬운것 같아요 흑임자 크림 빵 추천 
77,원조할아버지손두부,서울 광진구 자양로 324 1층,4.4,가격 시 장내 있는 다른 떡볶이 양 가격 가격 대가 있고 양은 여자 먹기 적당하고 맛 좋았어요 사장 님 불친절하다 저 친절하게 맞이 기분 좋게  떡볶이 맛있어서 종종 포장 따님 것 같은 직원 두 분 너무 퉁 명 스러워요 친절할 필요 없지만 퉁 명 스러울 필요 없다고 생각  진심 존맛 탱     
