,name,addr,grade,review
11,고기굽는사람들 샤로수길본점,서울 관악구 관악로14길 70 1층,4.4,  점 정도 식당 리뷰 알바 너무 많다  고기 부드럽고 너무 맛있어요 냉면 함께 더 맛있습니다 직원 분들 친절하시고 완전 배부르게 잘     처음 방문 음식 다 맛있고 그 중 인생 목살 삼겹살 맛집 입니다 냉면 무조건 무한리필 갈비 처음 갈비 다음 또 너무 맛있게 
12,논밭골 봉천점,서울 관악구 청룡길 30,3.3,고기 질 좋은 가격 사악했음 배부르게 먹기 좀 가격 진짜 좋음 사장 님 직원 매우 친절했음  이름 값 레전드 왕 갈비탕 집 입니다 갈비탕 덩어리   덩이 이상 곳 단 일 메뉴 갈비 탕 퀄리티 깔끔하고 맛있습니다 아주 머 님 없는 반찬 신발 신발장 친절함에 감동 곳 입니다   테이블 없어서 오전 가도 이미 꽉 곳 잘못 사람과 합석 수 있는 뻘쭘함 있는 노포 갈비탕 맛집 입니다  미국 산 뼈   고기 많이 두 개 뼈 막상 고기 별로 없는거 두 개      원 국물 기름기 많고 손 느낌 
13,미가할매집,서울 관악구 신림로 374,3.6,매출  시간 전정 중국인 서버 들 준비 하  미가 완전 단골 입니다 맛 좋고 분위기 좋고 서비스 좋아요 근데 이번 서비스 완전 꽝 입니다 서비스 분 음식 소 리나 탁자 음식 들 각자 그릇 네 요 한가지 그런게 아니고 몇 가지 음식 개인 접시 비 음식   분 도 안되 그릇 들 다 고기 불 판이 좁은데   개 한번 불판 때 갑자기 재 여기저기 지금 좋은 서비스 이번 들락날락 정신 없고 맛 못 서비스 분 초보 같긴한데 너무 조심성 없어 일행 모두 황당해     
14,춘천골숯불닭갈비,서울 관악구 신림동7길 46 1층,4.8,학부 생활 춘천 닭갈비 좋아해서 춘천 있는 닭갈비 집 거의 다 배달 자주 이런 가성 못 일단 이 곳 철판 아니라 숯불 양념 자주 금방 타 근데 그런 불편 없음 가격 상상 초월 정도 저렴하고 맛 괜찮은 편      솔직히 내 입맛 아니다 닭갈비 맛 심심하다 랄 부분 있는데 그 점 상쇄하 어마어마한 가성 비 진짜 눈 의심 메인 메뉴 가격 들 주류 가격 분위기 좋고 직원 분들 사장 님 진짜 친절하다 신림 얼마 없는 괜찮은 음식 집 
15,동명 IZAKAYA,서울 관악구 남현1길 42 남현빌딩 4층,4.6,직원 분들 친절하셔요  안주 들 맛있었어요 집 근처 또 방문  가게 깔끔하고 시끄럽지 좋았어요 일행 조용히 대화 좋아요 
16,중화요리팔공,서울 관악구 남부순환로 1680 지하1층,4.3,    짱 이 제일 맛 짬뽕 탕수육 맛 제대로 중국집 음식     
17,오월의김밥,서울 관악구 봉천로 605,4.4,샐러드 김밥 밥 도둑 김밥 매운 오뎅 김밥 주문 재 방문 의사 있어요 아쉬운건 오후  시 가 영업 종료 점  밑 후기 영업 시간 아니면 좋은 곳 주 기적  영업 시간 완벽한 곳 전화 예약 필수 
18,외래향 서울대점,서울 관악구 남부순환로 1801 2층 201호,3.3,별 점 저 평가  얼마 란 질문 하나 답변 안 너무한거 아닌가요  그럭저럭 괜찮아요 
19,폼앤노말,서울 관악구 신림로67길 25 1층,4.1,신림 이런 데 있는 게 어디 감읍 하 가게     내부 분위기 자리 편하고 좋지만 커피 맛 많이 아쉬움  빈티 한 인테리어 커피 굿 
20,막 불감동 신림본점,서울 관악구 남부순환로 1599 지하1층,3.6,새우 교자 만두 비빔 메밀 메밀 칼국수 이렇게 양도 많고 면 정말 맛있었어요 바쁘지만 시스템 자리 많아서 금방 재 방문 예정  맛있으나 웨이 팅 자리 협 소 함 매운 막국수 엄청나게 매운 편  동치미 막국수 너무 개운하고 맛있어요 자극 적 평양 냉면 좋아하는 사람 극찬 맛    고기랑 궁합 좋아요 완막했어 
21,청송산오징어,서울 관악구 남현1길 8,3.9,셈 여기 가면 못  가성 비 위생 서비스 기대하지  너무 좁고 시끄럽고 양은 비싸고 맛 좀 있는 정도   오징어 회 이리 비싸고 양적 은지 여기 알 가요 
22,텐동요츠야,서울 관악구 관악로14길 35 1층,3.7,오픈   분 전에  시간 줄 있다가 뿔 남편 조용해 짐   내부 인테리어 일본 여행 온 분위기 좋았고 하이 볼 잔 더 맛있었어요 웨이팅 좀 줄 다시  평일 저녁 오픈   분 전 도착   분 웨이팅 자리 후   분 텐동 웨이 팅 번호 표 없고 그냥 대충 황당함 텐동 맛 가성 비 생각 적절함 근데 오늘 시간 많아서 오픈 일찍   분 건데 그거 이상 안 듯  너무 고 평가 구성 너무 빈약하다 찰밥 간장 있고 그 위 튀김 것 끝 양은 괜찮다 성인 남성 배부르다고 정도 그러나 느끼해서 금방 웨이팅 기본  시간 웨이 팅 하 다가 테이블 바로 수 있는 것 아니다 순차 적 주기 때문     분 은 가끔 텐동 미친 듯이 끔찍한 웨이 팅 시간 생각 두 번은 곳 새우 튀김 맛있다 차라리 사당역 훈감동 추천 
23,고기싸롱 신대방역점,서울 관악구 난곡로 339,4.4,    햄맛 후기 있어서 뭐 약간 가공 육 같은 느낌 있긴 함 된장찌개 조금 싱거운 편 직원 분들 전부 다 친절해서 좋음  저렴한건 좋은데 고기 질감 햄 같음 실내 깨끗하고 넓어서 총     점 정도 여기 평점 좀 말 안되게 높아서   점 
24,만성찬팅,서울 관악구 신림로 322-4 1층,3.4,    멘보샤 동파육 맛집 다만 몇몇 메뉴 들 양 좀 편  양 비싸진 듯 
25,모힝,서울 관악구 남부순환로226길 36 2층,4.0,    맜있어 파스타 굳 굳  슬슬 비싸지고 맛 새내기 땐 이 가격 그래도 꽤 맛있다 생각 시 방문 땐 돈 아깝다는 생각 처음 
26,제주상회,서울 관악구 관악로12길 108 지하 1층,4.3,제주도 때 방문 국수 한 그릇 옵니다    고기국수 맛있습니다  특별한 맛집 아닌듯 제주도 한 달 살기 시절 생각 그냥 고기국수 면도 금방 뿌 면 국물 가기 좋은 듯  늘 맛있어요 
27,한우정육마당 구로점,서울 관악구 시흥대로164길 3,4.2,        투뿔 너무 맛있네요 
28,고베그릴,서울 관악구 남부순환로 2082-25 5층,3.7,분위기 괜찮 아보 딱 고기 높은 등급 아닌듯 함 세트 돼지고기 진짜 별로 임 사람   명 밑반찬 한번 더 달라 부탁 무시 두번째 그릇 끝 세번 말 하 따로 밑반찬 갯수 사진 전부 냉면 냉면 진심 와인 가격 다소 비싸게 책정 듯  꽃 갈비살 살맛 있음 가격 다소 있음 분위기 분리 좌석 마음 듬  연기 안나 깔끔하게 먹기 좋아요 고기 들 입안 살살     
29,숙이네조개전골 서울대입구점,서울 관악구 관악로16길 41 1층,4.4,부모님 좋았어요 조개 전골         칼국수 사리      우동 사리      알밥       최고 중 최고 지인 들 때 뿌듯한 곳     
30,시골집,서울 관악구 낙성대로 22-7,3.6,    단골 집 다른 음식 들 준수 하나   차돌 쌈   최고  부모님 학교 오시 곳    
31,마뇨떡볶이,서울 관악구 신원로 35 삼모더프라임타워 2층,4.1,가성 비 좋아요 친구 들 모두 만족  사장 님 가게 노력 많이  처음 맛있었어요 튀김 종류 많고 돈까스 있고 음료수 롯데 펩시 계열 제 빙기 있어서 좋았네요 입장 후 식사 시간  시간   분 이구요피크타임에 가면 웨이 팅 많으니 일찍 가세 주차 주차 권  시간 제공 
32,쥬벤쿠바,서울 관악구 관악로14나길 10 1층,4.0,샌드위치 잠발라야 파스타 다른건 무난 샌드위치 진심 맛있습니다 담 샌드위치     가격 괜찮았고 무엇 봉골레 파스타 감동 적 일 정도 맛있었음  맛 맛 엄청 친절하세요 샤 수 길 제일 친절하신듯 샌드위치 기대 별로 안 생각 진짜 맛있어요 
33,강릉형제장칼국수 서울점,서울 관악구 대학5길 10-7 1층,4.1,운영 시간 저녁  시 까지라면서 어떻게 때 마감 저녁  시 도 안 마감 허탕 날 음식 날 더 많음  맛있어요 더얼 매운 맛 딱 적당한 것 같아요  장 칼국수 이름 때 맛없어 보 안 이 집 첨 맛있어요 
34,서울집 신림직영점,서울 관악구 신림동길 6,3.9,    맛있어요 소스 감칠맛 나 포인트 찌 맛있고 또     
35,사생활,서울 관악구 신사로14길 19 지하 1층,3.7,사진 보고 기대하면 실망해요 매장 청결하지 못 직원 응대 어수선합니다   인 테이블 착석 불가하다 벽보 바 테이블 옆 손님 매우 불편하고 소란 분위기 식사  가격 대비 파스타 매우 정말 맛 없네요 그나마 돈까스 류 데 양 매우 리뷰 보고 방문 대 실망 절대 가지 차라리 집 해먹 게 더  하 후기 속 지 말 자 두 번 다시 안감 
36,미림분식,서울 관악구 호암로 553,4.0,자극 적 양도 짐 진짜 계속 자주 자주 같아요 즉석 떡볶이  우르르 여럿 같이 더 맛있는 오래전 부터 자리 온 옛날 스타일 떡볶이 집 입니다 옛 학창시절 분위기 오기 좋습니다 생각 양 많으니 마지막 밥 포인트 입니다 그냥 맛집 생각 많이 다를 수 있다고 생각    년 째 단골 임 사장 님 부부 너무 친절하세요 
37,정가 한정식,서울 관악구 남부순환로 1710 이너스빌딩,3.6,백두 로 맛있게 부모님 좋아하세요  적당한듯 맛 평범함  깔끔하고 맛있었어요 룸 있어서 좋았어요 
38,깡통닭갈비,서울 관악구 남부순환로 1597-14,3.9,    그냥 맛있어요    닭갈비  친절하시나 닭발 좀 심함 
39,온고지신,서울 관악구 관악로14길 101 1, 2층,           
40,스시려,서울 관악구 봉천로 456,3.3,  분 만에 모든 오 마카 세 코스 딱히 양 많지도 맛 뛰어나다고도 못  불친절하고 맛 그냥 그래요  얼마 전 런치    조 금지    지금    재미있나 가격 올 리기 
41,오첨지,서울 관악구 남부순환로176길 18 2층,4.1,비싸긴 한데 맛있긴 맛있음  예전 비 가격 종종 맛 입니다  친구 들 연초 맞이 신년 파티 추천 맛있어요 웨이팅 조금 있을수도 있는데 그만큼 저 좋았음 맛있어서 다음주 또 예정 입니다 특히 미나리 일품 오징어 불고기 정말 맛있어요 계속 추가 매운거 싫어하시는 분 좀 취향 갈릴 순 있어요 
42,봉이돈까스,서울 관악구 남부순환로 1754,4.3,  경 양식 돈가스     점 돈가스         사이 어딘가 성비     점 친절   점 밥 무한리필  여기 양념 돈까스 좋아해 종종 방문 우동 세트 양 엄청남 양념 양념치킨 조금 매콤 사장 님 언제나 정중하고 친절하 심 멋짐  치돈 맛집 메밀 소 소 사장 님 친절 굿굿굿 화장실 다른 곳 이용 하 는걸 
43,백산식당,서울 관악구 관악로14길 60,4.4,정말 좋았다  짐 밑반찬 구성 삼겹살  밑반찬 맛있고 가성 비 좋고 친절해요 
44,힘찬정육식당 사당역직영점,서울 관악구 남현1길 58,3.0,소 반 마리 기준 사당 정육 식당 들 중 가장 같아요  평점 낮아서 실망하고 순간 맛있어서 평점 낮은 이유 갈비탕 맛 없다 소갈비 맛 없다 결론 소갈비 거르 자 일단      원 저렴하니 맛있었고 셋 이      원 으로 삼겹   인   겹   인 비냉 공기밥 하나로 맛있게 가격 맛있게 반찬 괜찮았다 사람 많은 곳 이유 있다  저렴하고 맛있고 잘 어유 
45,천미미,서울 관악구 시흥대로 552 2층,3.6,볶음밥 고기 대박  음식 맛있고 특히 볶음밥 추천 탕수육 등심 정말 부드러워요  여기 창가 자리 못 예약 없고 일정 금액 이 상이 어 해 다른 자리 창문 더럽고 허름 주택가 주차장 뷰 밖 통창 보고 불만족 밥 야하는 곳 입니다 
46,부뚜막,서울 관악구 남부순환로 1597-15,3.5,  일 알바생 정말 불친절 싸가지 없음 해 고기 맛있는데 냉면 맛없어서 한 입하 안      아니 가게 공간 많은데 왜 굳이 사람 들 빽빽히 좌석 사이    사과 없이 쌩하고 당신 들 엉덩이 좀 내 몸 기분 개 더럽네     
47,고모네정육식당 신원시장점,서울 관악구 신원로3길 50,3.2,    유튜브 그냥 팔도 비빔면 소스 못 한 맛 육회 완전 조금 왜 여기 인기 많은지 그냥 바이럴 것 같음 절대 안  육회 조사 음식 궁합 맛 김밥천국 못 
48,우리가참순대,서울 관악구 관악로 148 지하1층,4.2,병천 순대 착한 맛집  신선 설렁탕 처럼 분 유탄 순 대국 색깔 저리 정상 아님 수육  만  천원 에 얇고 양 너무 주 고객 층       대 만 오는 집 지하 월세 저렴할 턴데 이 수준 굉장히 비싼 집 입니다 직접 부자 기성품 냄새 엄청남     
49,속초오징어어시장 사당점,서울 관악구 남현1길 47 1,2층,           
50,미나리생삼겹,서울 관악구 남부순환로 1585-3 1층,4.1,서비스 최고     서비스 반찬 분위기 다 좋지만 고기 질 근처 고깃집 중 꼴등  충분히 만족스러운 곳 입니다 미나리 향 너무 고기 맛 침범 우려 게 밑반찬 세팅 불 식 가끔 가면 맛 수 있을 것 같습니다 사장 님 및 직원 분들 응대 상당히 좋습니다 
51,마이무,서울 관악구 낙성대로 22-10 1층,3.9,파스타 스튜 맛있어요 데이트 장소 좋아요  움 식 양념 너무       
52,옷살,서울 관악구 관악로 164 대우디오슈페리움 1단지 지하1층 104~105호,4.2,      년 중 서 울 페이 안 아쉽  맛 설입 이 국적 음식 때 가까워서 
53,정원쌈밥보리밥,서울 관악구 신림로18가길 23,4.3,할머니 좋은 밥 많이 건강하세요  위생 포기 맛집  위생 문제 정말 가게 물때 냄새 너무 심하게 나요 밥 코로 입 정도 음식 맛없습니다 
54,풍천민물장어삼억집,서울 관악구 남부순환로 1875,3.4,가성 비 좋아요  너무 맛있고 직원 분들 엄청 친절해요     
55,부림,서울 관악구 청룡1길 7,3.2,  시 냉 삼 맛집 초저녁 가면 사람 너무 많아서 웨이팅 안    기본 주시 청국장 계란찜 맛있어요 고기랑 김치 콩나물 굿굿   시 냉 삼 집 최고  삽겹살   인분          특별히 맛있는지는 냉동 삼겹살 얇고 알루미늄 호일 방식 별로 밑반찬 충실하긴 한데 고기 자체 썩 만족  적당 
56,신풍루곱창,서울 관악구 은천로2길 18 1층,3.8,맛있고 술 도 너무 잘 욥  많이 질겨        
57,소담촌 봉천현대시장직영점,서울 관악구 양녕로 50 금강빌딩 2층,3.9,음   월 말에 방문 빈자리 없을 정도 사람 많았어요 체인 맛 있는데 몇몇 분 들 마스크 안 채 셀프 이용 어떤 남성 분 또 그 앞 기침 입맛 뚝     맛있지만 손님 많은 거 비 종업원 수가 부족한 거 같아요 너무 정신 없었어요     자주 집 근처 맛집 입니다 직원 분들 친절하고 회전 율도 빠른 편입 니 
58,고창복의낙지세상 봉천점,서울 관악구 남부순환로 1725,2.8,비싸네요  낙지 오동통하고 맛있어서 엄마 애정 낙지 맛집     사장 님 불친절하고 음식 맛 딱 그냥 흔 하디 흔한 그런 집 근데 가격    이유 하나 없는가게 
59,대원갈비,서울 관악구 신림로67길 5,2.7,아 돼지갈비 퀄리티 너무 별로 네 특히 목살 부위 예전 냉면 무료 공짜 가성 비 이제 매 리트 전혀 못  여기 맛집   가격 퀄리티 편의 성 한번 절대 정말     갈비 짱 맛있어요   
60,고로커피로스터스,서울 관악구 남부순환로231길 33 지하1층,4.2,아인슈페너 이런 맛 원래 크림 고소하고 달달 맛 묵직한 커피 맛 이 카페 아인슈페너 마치 비키니 위 패딩 것 같 요 아래 커피 나름 산미 강한 맛 아메리카노 것 같은데 크림 너무 안 허허 커피 토 신물 맛 당황 마디 역대 급 영 아닌 아인 슈페 너  커피 맛집  커피 디저트 다 
61,돈뼈락연탄갈비,서울 관악구 남부순환로 1835-26,3.8,김사원 세 끼 보고 방문 그냥 흔한 고깃집 뼈 삼겹 은근 히 괜찮음      유튜버 김사원 새끼 리뷰 보고    정말 이 돈 맛 아닙니다 뼈 갈비 그나마 돼지갈비 진짜 무한리필 집 고기 수준 양념 고기 질도 애매합니다 돈 아깝다는 생각 오랜 만 돼지갈비 맛집 영등포 부일 갈비 이 진짜 맛있는 갈비 입니다 구성 매장 지저분하고 에어컨 약해서 굉장히 덥습니다 
62,경식이네알쌈쭈꾸미 신림본점,서울 관악구 난곡로 325 1층,3.8,위치 이전 맛 친절 분위기 전부 다 하향 느낌 예전  존맛 탱 호박 식혜 땅콩 버터 많이  맛있어요 매장 너무 포장 포장 진짜 최고 
63,만양순대국,서울 관악구 은천로 132,3.8,일단 청결한 것 서비스 간이 무척 마음 듭니 소머리국밥 맛있구요 직원 분들 친절하시고  이만 한 데 이 근처 있나  순 대국 뿐 아니라 김치 들 맛있음 고기 들 굳 
64,멕스칸즉석햄버거,서울 관악구 당곡길 9,4.1,불친절 카드 결제 불가  떡볶이 계란 추가 기본 햄버거 사실 떡볶이 맛 기대하고 가지 적당히 자극 적 달 맵 인 맛 빨리 물리 맛있게 햄버거 약간 퍽퍽 소스 편 같았으나 이건 개인 취향 같아요 떡볶이 소스 햄버거 맛있어요  뭔가 돈 느낌 매우 불친절 
65,모즈타파스라운지,서울 관악구 남부순환로226길 36 지하 1층,4.2,기 스페인 요리 맛있게 잘  저렴하게 스페인 음식 수 있습니다 재 방문 의사 있음  연말 친구 들 딱 좋은 분위기 여자 셋 배부르게 그리고 네이버 예약 이드 서비스 너무 좋았 움 
66,안녕부산,서울 관악구 관악로14길 45,2.4,    비주 진짜 좋음 단점 비주 얼 좋음 양 뭐 나쁘진 맛 걍 그럭저럭 이 돈 이 걸 게 아깝음 그리고 책상 간 간격 좁음     
67,동경산책 서울대입구점,서울 관악구 관악로14길 30 2층,3.2,맛 없고 비쌈  맛 있지만 음식 속도 느리며 홀 인원   명 것 같은데 자리 착석 아무 신경 직접 주문 사실 음식점 종업원 태도 그다지 중요하게 여기 맛 있으면 그만 근데 이건 좀 아닌 것 같다     
68,황홀경,서울 관악구 관악로14길 37 지하1층,3.6,사악한 가격 대 맛있고 분위기 좋긴 사람 너무 많고 지하 지하 그냥 한번 쯤 여기 핫플 한 감성 카페  더치 베이비 후르 츠          팬케이크 맛있다 아인슈페너 같이 사실 디저트 분위기 제일 좋은 곳 은은한 조명 아늑한 공간 데이트 코스 딱 좋음  예쁘고 맛있긴 
69,우리축산정육식당,서울 관악구 신림로65길 26,3.7,최고 존엄 맛집      김치 젤 맛있었음 돈 더 좋은 고기  이 정도 가성 비 고 기 집 동네 있다는건 행복 아닌가 번창 
70,발루토,서울 관악구 신림로23길 28 1층,3.3,케이크 낫밷 음료 밷  제발 조금 더 친절하셨으면        
71,쟝블랑제리,서울 관악구 낙성대역길 8,3.7,         원 이상 같은  천원 양 선지 맛 가격 착하네요  선지 짱 
72,강강술래 신림점,서울 관악구 남부순환로 1660 1층,2.8,때 만족합니다 피크 타임 음식 하지만 무한 리필임 음식 퀄 좋아서 좋아하는 장소 입니다  지난주 토요일 날 양 꼬치 집 중 두번째 최악 효 그냥 무한리필 말     시간 제한 있으면서 요리 한참 한번 더 독촉 안 진짜 그냥 솔직하게 아까워서 안주 거 누룽지 탕 하나 여자 종업원 분 대놓고 주문 무시  시 쯤  시 즈음 어떤 남자 요리사 같은 아저씨 테이블 마다 뭐 필요한 거 없으셔 그런건 다 그냥 허례 허식 같은 것일 뿐 양 꼬치 하나 더 리필 새우 하나 바 로우 하나 온면 소주   사이다    만  천원 다른 데 이 가격 훨씬 더 사람 엄청 많고 가격 비싸기만 숯불 화 력도 별로 곳 다른 분들 제발 참고 합리 적 선택  진짜 별로 별 하나 아까웠습니다 
73,정담은보쌈 신림점,서울 관악구 남부순환로 1661,4.2,맛 맨날 웨이 팅 있어서 아쉬워요  우선 음식 맛있습니다 마라가지와 소 곱창 베 맛 요 특히 마라가지 최고 얼그레이 하 이 볼 맛있어요 같이 간 남자 셋 다 맛있다고 웨이팅 좀 있지만 보람 있었어요   명 웨이 팅 문제 없는데   인 이상 오픈런 예약 듯   명 이서 시간 이상 직원 분    시간 더 야한다 그래서 발길 두번째 성공했고 음식 맛 또 생각 입니다     
74,온정돈까스,서울 관악구 조원로 60 1층,2.3,내부 너무 깔끔해서 맛있게 직원 분들 친절하고 양 꼬치 너무 맛있네요  양 꼬치 맛집 정말 많이 부드럽고 단 백 한 게 퀄리티 너무 좋네요 집 멀지도 자주  샤 수 길 맛집 답 기 대 이상 요    매장 깔끔하고 직원 분들 친절하고 특히 양 꼬치 살살 술 안주 최고 
75,원조민속순대타운,서울 관악구 신림로59길 14 2,3층,           
76,복돈이부추삼겹살 사당본점,서울 관악구 남현1길 68-14 남현빌딩 1층,2.4,    방어 오징어 부추 전 미쳤다 스끼 없지만 아무렴 어때  천원 인걸  신선하고 맛 집 항상 사람 많음 
77,월화고기 보라매직영점,서울 관악구 보라매로3길 16,,빵 맛있고 커피 맛있고 자리 넓고 좋아요 근데 분 들 심리검사 엄청 많이 계셔서     오래전 오후 커피한잔 빵 서너 둘이서   는데 몃일 후 듣렸는데 커피 사람 수 두 잔 하나 나 그 후 가끔 구로 머 물때 예전 사장 아직도 카페 를 그렇게 운영  음 명장 데 빵 왜 이렇게 맛 없죠 샌드위치 너무 
78,아리차이 신림점,서울 관악구 신림동길 4 1층,4.0,    목포 서울 사람 입니다 목포 이 가격 이렇게 부짐학 맛있는 데 없을 거 같습니다 가격 성능 맛 양 친절 모두 만족합니다 목포 이런 집 생기 텐데  맛 좋습니다 
79,서울갈비 신림점,서울 관악구 남부순환로 1645,4.2,육식 세트 음식 메뉴 많고 너무 이쁘게 좋았 습 직원 분들 너무 친절하셔서 기분 좋게   데이트 기념일 좋을 것 같아요     맛있어요 메뉴 들 무난 다 맛있고 엄청 배부르게 스테이크 있어서 가족 식사 때 좋을 것 같아 다음 재 방문  세트 메뉴 먹음 네이버 예약 이드 서비스 랬 안된다 함 직원 서비스 별로 임 인테리어 샹들리 왜 거기 그러고 있는지 구조 왜 인테리어 돈 전문가 안 것 같음 그리고 그냥 다 캐 쥬얼 식당 분위기 그 가격 음식 들 아닌 것 같음 맛 평범한데 돈 만족도 밑바닥 곳임 재 방문 안 공간 너무 추움 근데 메뉴 죄다 차갑고 처음 물 차갑고 디저트 차갑고 센스 없음 벌벌 먹음 그리고 메뉴 뭐 고객 입장 고민 안 그냥 듯 그러니 잘 수 센스 없고 손님 어떻든 알바 아닌 관심 없는 직원 들 
80,디자이너리카페,서울 관악구 관천로 71-1 4층,3.8,카운터 분 사장 님 알바 분 불친절해요 맛 그냥 두 번은 안  스콘 안 것 같아요     우유 스티밍 엉망 입니다 디저트 그냥 리가 많은 장점 있어요   근데 너무 추워요    
81,킷사서울,서울 관악구 남부순환로226길 31 2층,3.0,맛 있어요 다만 평일  시간 만 이용 가능하다고 검색 그런 정보 없는데 혹시 저 한 테 그 러신 건가 의문 드네      별로 사람 들 종류 별로 제대로 다 가성 비 집 아니고 돈 아까우면 무한리필 가세    맛있게  집 근처 가게 한번 평이 아주 난리 스 네     사진 참숯 석쇠 아니네요 저 비싼 한우 가스 불 철판 육우 무한리필 가게 아니고 쯧 
82,은행골 본점신관,서울 관악구 조원로 10-1 1층,3.2,엄 청 맛있습니다 그러나 글 가격 올랏다 글 들 있는데 양 너 무 적습 니나 그리고 얼굴 좀 동 그란 남자 직원 밖 담배 피더 가게 바로 주방 옥 손님 없는 새벽 시간 이 바로 음식 직원 들 네 명 다 주방 쪽 모 여서 잡담 있는데 쫌 그렇네요  가격 올 랏 어 용            자리 정렬 내 멋대로    
