,name,addr,grade,review
10,할머니냉면,서울 동대문구 왕산로37길 51,3.6,최애 매운 냉면 단골 맛집 매주       냉면 보통       개인 적 매운 냉면 류 중 원픽 
11,놀부만두,서울 동대문구 망우로16길 15,3.5,내 입맛 정말 맛없음 간이 안 너무 싱거 움 밍숭맹숭함 맛집 절대 아님  맛없는 메뉴 없음 고기 만두 최고 친절하시고 열심히 눈 보임 그리고 물가 가족 전체 그렇게 하루 종일 분주하게 일 솔직히 이정 가격 낼 수 있다고 생각 함  맛있고 친절하고 다 좋은데 인기 장사 좀 가격    쫄면  천원     동 네 분식점 가격 좀 적 당선 부탁드리고싶음 휘경동 쫄면  천원 주고 습 추천 수 보 나 그런게 아니었군요 같은 생각 하 심 또 추천 부탁 
12,회기왕족발보쌈,서울 동대문구 회기로 158 1층,3.4,맛있고 친절하시당 다만 양념 좀 하나  최고  보쌈 막국수 굳 
13,킹수제만두,서울 동대문구 한빛로 3 1층,4.0,군 만두 맛있음  마라 맛 향 강해서 진짜 마파두부 그리고 만두 육즙 많았지만 느끼하지 먹기 좋았다 대체로 간 살짝 있는 편  만두 진짜 맛있는데 마파두부 밥 마라 향 나무 강해요 보통 마라샹궈 두 배 쎈거 같았어요 
14,장안정 본점,서울 동대문구 답십리로 291-3 1층,3.3,        기사 식당 느낌 나 경 양식 돈가스 정식 인상 적 입니다 
15,홍능갈비집 본점,서울 동대문구 제기로 85,3.2,진짜 맛집 입니다 고기 분 너무 너무 친절하시고요 소갈비 정말 예술 반찬 하나 하나 맛있는데 공기밥 된장국 밥 도둑 입니다 따뜻한 육수 몇 번 특히 비빔냉면 강 추강 추 입니다 비빔 양념 소고기 있어서 감칠맛 너무 좋네요 비싸긴 하지만 그래도 분기 별로 번은 맛집 입니다  맛 있는데 이모 님 말 너무 많아서 가족 끼리 대화 수 없었어요 과 한 친절 불친절 원래 팁 그래서 팁 안  양념 갈비 맛있어요 서비스 좋습니다 연륜 주차 비도 무료 추천 
16,서울뼈구이매운족발,서울 동대문구 왕산로 274-1,3.4,        진짜 매워요 근데 맛있어서 계속 먹음 콧물 
17,먹깨비,서울 동대문구 장한로 92 화성빌딩 105~107호,3.1,손님 버너 없어서 못 음식 문 앞 곳 바쁜거 이해 못 아니고 양해 구 충분히 이해 상황 적반하장 죄송하다는 말 끝 없고 그 놈 버너 없어서 못      아니 버너 없음 상황 이러하니 해물탕 이 말 누가 함    한마디 말 못 며 최악  전부 광고  신선하고 양 많은데 그만큼 좀 비싼 편이 맛 
18,오관스시,서울 동대문구 회기로 121 1층,3.8,친절하고 맛있고 좋았어요 다만 웨이 팅 시스템 문제 있는 것 같아요 가게 입장 이해 손님 불만 이해      홀 손님 포장 있음 요리사 한 명 나머지 뭐 집기 끈 적임 노래 스피커 아님 아이패드 대기 손님 무작정 기다림 대기 죄인 듯 쓸데없는 사람 요리사 그리고 가게 투자 좀 
19,늘봄해물찜손칼국수 답십리본점,서울 동대문구 전농로 39,2.6,맛있게 해물찜      년  월   일 가족 해물찜 아구찜 이 맛 저 맛 아님 사람 들 많은 이유 모름 칼국수 밀 냄새 남 김치 맛 안감  해물찜 양도 많고 맛있어요 낙지 볶음   인 먹기 좋은 가성 비 맛집 입니다 
20,여기가좋겠네,서울 동대문구 회기로21길 25,3.3,찜닭 나은 것 같습니다 닭도리탕 아쉬웠어요         
21,육전식당 3호점,서울 동대문구 천호대로 38,3.8,본점 방문 후   호점 처음 메뉴판   호점   호점 반찬 다르다고 반찬 맛있으나   호점 본점 다르게 소스 설명 반찬 설명 없어 조금 아쉬웠어요  육즙 있으면 무조건 좋아요 좋지만 너무 강요 우리     
22,대한곱창 장안점,서울 동대문구 천호대로85길 21,4.1,맛있어요      맛 좋은데 맛있게 양 가격 대비 
23,갈비명가이상 답십리점,서울 동대문구 천호대로 327,2.1,친절하고 맛있어요    도대체 다른 분들 뭐 그렇게 불만 신지  정말 최악 임 실수 일부러 반찬 그릇 국물 지게 사과 안 척 앞 접시 달라 하니 탁 고 기 값 비싸면서 서비스 개판 요 게다가 갈비 고기 이집 그런 집 듯  육회 비빔밥 맛있었어요 고 기 된장찌개 같이 맛있었어요 직원 분들 친절하셨어요 
24,일번지정육식당 장한평점,서울 동대문구 장한로 18 1층,3.5,가족 끼리 먹기 좋다  가성 비 괜찮은 곳 양 많아요  한우      한우     진짜 한우 아닙니다 소    돼지 머 꺼 진짜 돈 아까워 죽겠네               원 입니다 마트 정육점 수 입산 소고기 맛 똑같아요 저 안 후회     
25,멍군집,서울 동대문구 회기로 148-4 1층,4.8,짱 친절하시고 고기 짱 맛있어용      훌륭한 음식 훌륭한 서비스 레전더 리 가격 
26,고황24시 뼈다귀해장국감자탕,서울 동대문구 경희대로1길 8-16,2.9,뼈찜 일단 양 상당히 짐   차 만족 살코기 부위 많길래 뻑뻑 걱정 부드러워서   차 만족      돼지 등뼈 배 사람 가쇼 
27,마루샤브 용두직영점,서울 동대문구 왕산로 61 한일빌딩 1층,2.1,맛있고 깨끗해요 것 엄청 많고 음식 다 정갈하고 완전 혜자    별 점 너무 낮아서 성비 굿  맛 그냥 그저 그런데 돈 비쌈 이상하게 나이 분 들 많이 자리 없으면 합 석도 시킴 
28,안동집,서울 동대문구 고산자로36길 3 경동시장 신관지하1층 8-2호,3.8,평냉 매니아 좋아할 맛집 건 진국수 추천 담백한 멸치 국물 급하게 천천히 국물 면 고소함과 식감 음미 왜 맛있는지 맛집 절때 이 가격 없는 맛 대신 평냉 못 사람 절때 이해 없는 맛     친절해서 기분 맛 좋아요 자부심 최고  국수 내 스타일 아니었지만 비빔밥 맛있음 분위기 좋고 엉 있고 직원 분들 왕 친절 중간 중간 맛 괜찮은지 확인 아무튼 또 예정 
29,허파식당,서울 동대문구 왕산로26가길 17,4.1,처음 친철 하 설명 하주시 펑일 저녁 사람 몇 있다가 그 이후 엄청 딱 적당하고 좋았어요  제기동 있을 때 허파 부드럽고 국물 칼칼해 맛있게 기억 있어 오랜 만 허파 너무 질 기네 괜히 국물 괜찮은 편 메인 허파 너무 질 기네 고무  완전 맛있고 가성 비도 훌륭 
30,이모네왕파전,서울 동대문구 회기로28길 12-3,3.4,    가성 좋은데 음 파전 기름 범벅  오래전 부터 추천 많이하고 친구 들 맛집 소리 엇 진짜 변했습니다 파전 얇아지고 그냥 부침개 같아요 기름 너무 많고 실망 스럽습니다 
31,영동교집 장안직영점,서울 동대문구 천호대로83길 32 1층,3.3,맛있는데  비싸     
32,송쉐프 장한평점,서울 동대문구 장한로2길 20 2~4층,4.1,다른 송 쉐프 비 더 맛있는 것 같아요  요리 맛집  고급 중식 당 기준 
33,레알라면,서울 동대문구 회기로25길 23-5,4.6,아직 수요일 휴무 진심 맛집    나 맵 항상 옐로우 수 없 징       중독 성 있음 가성 짱  보고 브레이크 타임 시간 항상 시도 못 근처 일 있어 구경 하자 접근성 좋진 예상 작았는데 외부 아주 깔끔해 거기 계시는 분 아까는 줄 있었다고 유명한 곳 봄 한번 시도 보고 
34,정대감감자탕 본점,서울 동대문구 천호대로83길 46,3.5,맛있어서 한번 씩 가격 너무 많이 언제 그동안 맛있게  가격 계속 내용물    년 째 가끔 이제 더 이상은 못  고 기 진짜 많이 줌 게다가 맛있음 
35,경동한우정육식당,서울 동대문구 고산자로 421,4.1,이렇게 가격 대 있는 소고기 이 정도 맛 못 집 구 이용 한우 소고기 정말 별로 양념 소고기 고 기질 괜찮으나 양념 별로 입니다 고기 아까울 정도 사이드 반찬 맛있습니다      네 뭐 적당히 좋군요 
36,나정순할매쭈꾸미 2호점,서울 동대문구 약령시로 65,2.7,추위 속 웨이팅   호점      불친절하지만 맛있음 
37,베러댄,서울 동대문구 망우로 34 진성빌딩 1층,3.7,    층 높고 프라이 빗 공간 있어서 좋음 커피 빵 맛없고 일 여자 분 항상 불친절함  내부 깔끔하고 괜찮네요 
38,감초식당,서울 동대문구 약령서길 28,2.6,    맛 있는데 서비스 영  불편하고 별 곳 
39,콘반,서울 동대문구 한천로26길 48-12 듀펠센터 1층 102호,3.9,서울 원 탑 돈까스 맛집  안심 등심 하나 씩 토핑 수 있는거 다 개인 적 등심 좀 더 부드러웠습니다 할라피뇨 소세지 맛 튀김 류 주 메뉴 임 불구 매장 내 기름 냄새 거의 안나 더 좋았습니다 주말 방문 브레이크 타임 시간   분 도 안 수 있었습니다 기회 꼭 다시 맛  가게 분위기 독특하고 정면 빔 슬램덩크 돈까스 색다른 기분 로스 좋아하지만 히레 맛있어요 빵 느낌 그만큼 부드러워요 
40,함경면옥,서울 동대문구 왕산로 87,2.0,안타깝네요 때 맛있게 가게 안되는데는 이유 있네요  별 한개 도 아깝다      원 짜리 갈비탕 고기 적 음고 기 냉면 주문      원 냉면 고기 점 맛 양심  물냉면 미지근하게 동네 어르신 들 연명 집 
41,로운샤브샤브 청량리점,서울 동대문구 왕산로 214,3.3,바퀴 형님      샤브샤브 대기업 프렌 차 이즈 아닌가요    후기 들 보 바퀴벌레 벌레 있다는 후기 많은데 월남쌈 재료 곳 주변 바퀴벌레 기어 너무 직원 분 바로 한데 세스코 야할 것 같아요 
42,본참치,서울 동대문구 장한로 77,4.7,    여름 그런지 참치 소고기 사장 님 친절하시고 간단히 술 마시기 좋아요  사장 님 불친절한데 음식 맛있구 여직원 친절해요 
43,커피나인 본점,서울 동대문구 전농로3길 12 1층,4.2,밑 안 좋은 리뷰 꽤 내 입 존맛 탱 구 뤼       전농동 라떼 마셧는데 너무 밸런스 좋게 달달 머리 느낌표 뜸 아아 맛     웬만한 카페 여기저기 다 손 꼽기 가능 스탬프 인더 매스 만 랩 아아 좋아하는데 여기 이제 추가 낼 또 임  드립커피 두 잔 총 추출 시간  분 맛이 안남  괜찮은 것 같아요 
44,홍곱창 회기본점,서울 동대문구 회기로25길 60,4.2,데리야끼 진짜 맛있는데 야채 반 반 거 추천  데리야끼 그냥 그럼   소금 최고     
45,신락원,서울 동대문구 전농로20길 2,3.7,재 방문 의사 있습니다 평점 요리     점   점 만점 식사   점 친절 도   점 식당 환경     점 가격 좀 편입 니 특히 중 새우 요리   점 만점 입니다 유니짜장  천원   점 좋았습니다 삼선짬뽕  만원   점 은 내용물 고명 훌륭했으나 특징 없었고 저 그런데 와이프 유니짜장 삼선짬뽕 더 좋다고하네요 요리 중 새우  만원    개 강추 입니다 훌륭합니다 새우 크기 튼실하고 신선했으며 튀김 옷 튀김 정도 소스 맛 정말 짱 입니다 탕수육  만  천원     점 좋았어요 스타일 클라스 다름을 저 개인 적 찍 스타일 신 락원 스타일 탕수육 찍 안된답니다 몇 년 전 양 꼬치 집 꿔바오루 찍 달라 하니 안된다고 이상하다 이 젠 이해 요리   개 품격 가족 위주 것 같은 서빙 직원 분들 카운터 포함   명 친절했고 불편한 점 없었습니다 단지 음식 주문 밀리 요리 식사 같이 요리 좀 후 식사 좋겠지요 면 아 싑 네 요리 몇 개 분 들 식사 나중 별 도로 주문 권 휴일 저녁 시간 방문 손님 들 거의 자녀 혹은 부모님 동반 가족 위주 식사 지역 밀착 형 식당 보기 좋았습니다  최고 중국집 인생 맛집  이 곳 주차 전혀 안됨 동네 근처 주차 곳 없음 삼선짜장 짜장 소스 오래 맛 쓴맛 그리고 왜케 매워 청양 고추 고추 바가지   이래놓고   중식 당 홍보 
46,소담촌 장안점,서울 동대문구 사가정로 207 4층,4.1,보지 못  시   분 에갔는데 지네 들 원래 한 시간 전 손님 안 주방 마감 이 게 건가    영업 중 마감 시간  시   분 이라고 영업 시간 정보 수정 좀 같네요 이 가게  주말  시 쯤 방문 대기   분 정도 있었구요 그래도 배부르고 맛있게 샐러드 바 관리 더 빠르고 깔끔하게 해주시 좋을것 같아요 그리고 화장실 비누 있으면 좋  매장 좋으나 주차장 좁고 건물 학원 사무실 등 있어서 주차 매우 협 소 함 매번 거의 차 있으며 자리 없으면 다시 때 진퇴양난 임 차 꼬이면 노답 임 
47,평양냉면,서울 동대문구 홍릉로 14-3,3.5,면 굉장히 질 기고 번 려 국물 맛 전혀 흡수 못 국물 면 맛 따로  솔직히 정통 그 슴슴함 간이 강하게 불량 식품 느낌 듯  녹두 지짐 양파 파티    평양 냉면 면발 너무 고 움 메밀 그냥 둥지냉면 면발 같으   재 방문 의사 없으 
48,BK볏짚직화구이 장안동본점,서울 동대문구 장한로26가길 29 어반슈필라움 1층 102, 103호,           
49,부부횟집 장안점,서울 동대문구 장한로 198,3.0,방어 종류 듯 해삼 멍게 일도 없고 새우 몇 마리    저번 완전 다름  솔 물회 맛 여 기만 곳 없음 진짜  멍게 칵테일 새우 해삼 없네요 안 
50,망우로30,서울 동대문구 망우로 30-1,4.1,친절하시고 음료 디저트 좋아요      분위기 장난 아니에요 밤 가면 더 좋으 
51,비나레스토랑,서울 동대문구 안암로24길 4,4.7,난이 정말 쫄깃 맛있어요    최애 인도 레스토랑 집 삭파니르 프라 운 하라     베나레스 옴 레스토랑 중간 지점 맛있어요 특히 감자 맛 도리 임 
52,이문동그집,서울 동대문구 이문로 195 1층,3.9,맛있긴 한데 접근성 너무  그냥 동네 맛집 없어 과대 평가 느낌 제일 자리 동네 아 재 들 항상 자리 잡고 술 취해 시끄럽게 있다  딱히 친절한지도 맛집 왜 맛집 밥집 술집 느낌 가격 저렴한 편도 아님 그렇다고 서비스 좋은지도 아주 평범한데 유명한 아이러니 집 시간 낭비 
53,서산간장게장,서울 동대문구 장한로24길 7,4.1,간장게장 별로 안 좋아하는데 이집 비린내 없고 너무 맛있어요 게 딱지 밥 정말 맛있어요 다만 가격 대 좀 비싼  지금 식당 중 가장 불친절하고 최악 식당 임 손님 너 먹기 식 장사 함 남자 주인 놈 음식 때 장갑 안 맨손 주방 마스크 안 만듬 옆 음식 있는데 비위 확 상함     
54,용두동복집,서울 동대문구 왕산로16길 9,3.8,서울 제일 맛있음  비쥬 얼 매콤 보이 맛 깔끔하게 담백한 편 각종 채소 들 양념 어울림 복의 메리트 복 특유 향 잡음  혼자 사람 손님 취급 못 꼭 일행 같이 가세 
55,장군집,서울 동대문구 회기로25길 23-5,3.3,           
56,옥천옥,서울 동대문구 하정로 16,3.4,      운영 중이 신설 동의 노포 아침 일찍 영업 오래된 집 들 특유 무심 기본 충실한 느낌 일반 설렁탕      원 과 특       원 의 고기 양인 듯 쫄깃 우 설 몇 점 있어 좋았습니다 도가니탕       원 도 메뉴 특성 상 가격 대가 있지만 다른 집 들 도가니 양 많은 편 쌀밥 반들반들 윤기 나요 설렁탕 집 김치 심심한 편 옥천 집 이름 고려 수긍 가기  맛있게 도가니 수육 최고 
57,원조골뱅이전문점,서울 동대문구 왕산로37길 7,3.8,동네 맛집 임  골뱅이 단면 이상하지 골뱅이 통 살 부분 부분 이렇게 흐 같은데 이상합니다 차라리 껍데기 재활 용한다고 똥 재활용 앞 부분 맛있어서 두번째 방문 안 생각  드디어 드디어 내부 공사 이후 깔끔해져서 좋아요 유일한 아쉬운 점 역시 가격 골뱅이 너무 좋아 
58,흥부골 숯불돼지왕갈비 본점,서울 동대문구 장한로24길 46,3.0,오락실 있어서 좋습니다   고기 맛있습니다 하지만 위생 적 부분 좀 댓글 양파 곰팡이 말 많은데 그 정도 일 줄 옛날 고기 좀 그렇네요 그래도 별    좀 비싸다 돼지갈비     
59,카페몰로,서울 동대문구 회기로 163 1층,3.9,    파스타 맛있어요  파스타 너무 맛있다 
60,민들레영토 경희대점,서울 동대문구 경희대로1길 34,4.8,친절하시고 음료 괜찮은데 간식 좀 창    최거 이 카페 너무 예쁘고 분위기 엄청 좋아요 그리고 직원 분들 친절하세요 자주 비니  최고 입니다 
61,신가네왕코등갈비,서울 동대문구 천호대로 67,4.1,가면 또 등 갈비 맛집   다른 왕코등 갈비 집 제일 맛남 서비스 순두부찌개   번 리필 가능 등 갈비 구이 돼지갈비 돼지껍데기 구이      등 갈비 순두부찌개 말 뭐 맛있어요 
62,토성옥,서울 동대문구 약령서길 28,3.6,포장 사람 입니다 불쾌한 경험 가감 없이 두 팩 중 한 팩 포장 불량 다 전화해서 판매 때 문제 없었고 포장 경우 한번 없었다며      얘기 그 대목 많이 어이 없었습니다 얼마나 확신 그런 응대 가능한가요 명백한 포장 불량 제 사장 라면 죄송 안 바 도 단골 고객 국물 한 팩 정도 보상 고객 마음 공감 것 같습니다 토성 옥 명성 걸 대응 많이 실망 스럽습니다  여기 갈비탕 진짜 맛있어요      주 연속  도가니탕 
63,너디블루,서울 동대문구 전농로36길 9 1,2층 1, 호  호  호
64,전농곱창싱,서울 동대문구 전농로14길 14,4.8,맛 짱 포레버  저 칼칼한거 좋아해서 은하 여기 취향 이 요구르트 아줌마  은하 곱창 여기 곱창전골 맛집 은하 곱창 비교 좀 더 칼칼한 맛 곱창 더 탱탱한 편 동네 단골 들 많아서 인지 연령 대가 높음   은하 곱창 정말 아쉬운 점 볶음밥 맛 전골 국물 맛 볶음밥 나오니 볶음밥 디저트 필수 한국인 들 꼭 주문 
65,소담촌 용두점,서울 동대문구 왕산로 60-1 포은회관 5층,4.0,    직원 사장 분 진짜 사람 대하 게 왜 그런 식인 부모님 좋아하셔서 자주 안 것 같네요  주말 점심 깨끗하고 맛있었어요    
66,카페양귀비,서울 동대문구 이문로9길 8 1층,3.8,맛없고 불친절함 인테리어 사진 것 더 엉 성하고 접함  솔직히 음료수 그냥 전형 적 인스타 카페 답 개창렬 맛 그저 그렇지만 수플레 맛 외대 앞 고 소 운 맛 여기 좋아요     
67,청량회관,서울 동대문구 제기로36길 31,4.4,분위기 아주 유니크 곳 사장 님 친절하고 회 맛 좋았습니다     주의 참치 감동 적 맛 남바 지락 술국 어제 과음 사람 속 따스한 맛 참치 맛 식감 어느 하나 감동 적 맛 남 특이점 사장 님 힙잘알임 가게 노래 올 때 울컥  존맛 탱 참치 이렇게 맛있을 수 있다 
68,마루기,서울 동대문구 이문로28길 16 2층,4.4,또    외대 생 들 부럽다 학교 앞 이런 맛집 있어서  외대 앞 최고 명물 매운 돈코츠 라멘 나 밥 낭  맛있어요 
69,스타벅스 경동1960점,서울 동대문구 고산자로36길 3 경동시장 본관 3,4층,           
70,라무진 장안1점,서울 동대문구 장한로 68 JB타워 1층 102호,3.3,양고기 너무 좋아해서 분위기 생각 안 것 같아요 마스크 종종 같이 일 분 들 끼리 너무 크게 이야기 제 이 걸 왜 있어야하나라는 생각 마포 점 너무 맛있고 즐거운 식사 기대하고 아쉽습니다  방문 손님 들 도움 작성 리뷰 입니다   점 만점 고기 맛   점 프렌치 렉 양 갈비 두 가지 존맛임 서비스   점 서빙 가격 포함 된거 그렇다 마늘 없다고 감자 숙주 없다고 쥐포 심지어 안내 없어서 마늘 없냐고 다 나중 쥐포 원래 쥐포 숙주 다 그렇단다 이 가격 고기 기본 제공 마늘 없고 숙주 없는것도 어이없고 그걸 사전 안내 서빙 양해 구 없었던건 불쾌했음 솔직히 영업 준비 고기 마늘 숙주 이해 안감 무진 이름 가격 생각 전혀 즐겁지 식사 걍 양고기 굉장히 맛있어서   점 양해 구 종종 저 굳이 다시 것 같아요 고기 알바생 네일 비즈 음식 수 있어 위생 상 장갑 것 좋을 것 같습니다     
71,수타생고기 본점,서울 동대문구 천호대로2길 23-3,3.7,광고 도배  오랜 만 고기 삼겹살 부드럽고 잘 백년 리뷰  사장 님 친절하셔서 좋네요 
72,안흥갈비 답십리점,서울 동대문구 전농로 75,4.5,고기 맛있고 후식 냉면 더 맛있습니다 직원 분들 친절해서 기분 좋게 식사 번창      전국 돼지갈비 집 들 보고 
73,순대국집,서울 동대문구 하정로4길 12,4.3,얼큰하고 너무 맛있습니다 카드 계좌 이체 불가하니 유의  이제 힘드셔서 순대 직접 못만드심 머릿 고기 국밥 생각 돼지국밥 좋아하는지라 그냥 졸맛임  맛있음 
74,79번지국수집,서울 동대문구 회기로13길 25 1층,4.4,저렴하고 맛 나용  닭 곰탕 맛있어용  닭칼국수 초 계 국수 걍 너무 맛있음 가격 김치 너무 맛있음 맨날 감 
75,어머니대성집,서울 동대문구 왕산로11길 4,3.4,깔끔한 국물 닭발 남자 직원 분 왕 친절      예전 자주 닭발 이번 닭볶음탕 첨 위 깻잎 초 상 냄새 상한 냄새 깻잎 얼마나 이렇게 장사 마 
76,나정순할매쭈꾸미,서울 동대문구 무학로 144,4.0,    포장 괜찮아요     굿굿 잘 
77,육전식당 본점,서울 동대문구 난계로30길 16,4.0,장한평 유일한 룸 식당 좋아요  너무 맛있고 양 짐해 사이드 메뉴 너무 좋아요 회 말 없고 사이드 음식 들 퀄리티 너무 좋습니다 뭐 하나 아쉬운게 없는 집 입니다 강 추합니다  신선하고 좋아요 
78,혜성칼국수,서울 동대문구 왕산로 247-1,3.6,저녁 시간 방문 손님 난 테이블   개 웨이 팅 손님 저희 없었는데도   분 동안 말 해주시 여자 사장 님 혼자 홀 관리 거 생각 저희 별 말 안 서서   개 테이블 다 손님 저희 신경 안 밑반찬 손질    결국 다른 식당 맛있다고 킹 식당 서비스업 최소한 예의 좀 사장 님    포장 기본   인분 부터 랍니   인분       원   인분        원 입니다    조 각 사진 참조  답십리 일광 왕십리 청춘예찬 쪽 갈비 등 갈비 근 본집 투톱 행복 어디 있는 것          
79,은하곱창,서울 동대문구 전농로15길 22,3.7,    맛 변했어요 파스타 마늘 다 재료 퀄 엄청 이상한 향신료 맛 엄청 쎄게 정말 입맛 배렸음 면 추가 양   인분 항상 스테이크 원래 작은 고기 진짜 심지어 스테이크 못 구어서 질 기고 맛없었음 가격 것 아닌데 양도 맛 없어서 그날 일정 망치   주인 요리 알바 정말 의문  먹물 리조또 제발 
80,성천막국수,서울 동대문구 답십리로48나길 2 1층,4.2,돼지껍데기 구이 냉동 삼겹살    갈비 구이 너무 맛있는 곳  엄청 친절하십니다 사장 님 직원 분들 다 친절하시고 맛 있습니다 근데 비싸서    특별한 날 정말 때 다시 것 같아요 자주 못 오지 안 신분 들 번     
81,일미간장게장 본점,서울 동대문구 장한로24길 7,2.9,국밥 같은거 순대 제발  음식 정성 맛 있는데 꽤 호불호 난이도 있는 맛집 입니다 좋아하는 사람 환 장 그런 맛     
82,영화장,서울 동대문구 휘경로 3-8,3.2,밑반찬 들 괜찮은데 정작 꼬막 이별 그 꼬막 간장 소스 일반 적 인간 장 소스 아니었어요 호불호      꼬막 쌈밥 정식 짐 맛있어요 꼬막 집 중 간이 제입 딱이었어요 음식 깔끔하고 친절하세요 
83,광주식당,서울 동대문구 경동시장로2길 49-4,3.5,가성 비 최고      원 에 회 초밥 우동 모밀 새우 튀김 마끼 거 게 없이 다 맛있어요 어머니 오시 항상 모시  밑   인 안 신분 저 저녁 혼자 불구 친절하셔서 자주 아무래도 테이블 몇개 없는데   인 테이블 혼자 눈치 같긴 해 저 라면 먼저 같은데요 괜히 아래 후기 보고 혼자 분 들 거부 감 바 글 적습  저녁 시간   인 안   인 테이블 여자 분 자리 배정 뭐 마땅히 자리 없는지 절 왜 여기 안되나요   좀 그렇죠   대답    뻘쭘해 그럼 그냥 홀   인 손님   인 애기 손님 이렇게도 있더라고요     동네 장사 정말 배짱 대단하 심        근처 상점 이용 이런 일 있었다 이야기 대번에 아 혹시 여자 서버 분 거 동네 유명하신 
84,원조홍릉각,서울 동대문구 약령시로 90,3.2,라테 밀크 티 그리고 바로 바나나 머핀 전 바나나브레드 머핀 한 표 진짜 맛있어요 강추 아직 아메 못 라테 맛있었으니 아메 기대  공간 맛 분위기 다 미쳤음 내 아지트 예정 아무 것     
85,할머니냉면,서울 동대문구 왕산로37길 51,3.6,엄청 친절하세요 맛 그냥 저 그 퐁듀 치즈 좀 싼마이 맛 요   순두부 맛있는 편이  맛  등 갈비 맛있고 고기 순두부 순두부 진짜 맛있어요 사람 많을 땐 시끄럽고 정신 없어서 별하나 
86,놀부만두,서울 동대문구 망우로16길 15,3.5,데이트 소개팅 좋은 곳  옛날 가격 맛  메뉴 전면 개편 대학가 비쌈 대학생 기분 날 것 
87,회기왕족발보쌈,서울 동대문구 회기로 158 1층,3.4,헉 여기 최애 집 벌써   년 된듯 여기 오징어 사시미 최고 도미 회 무조건 픽 도미 주문 머리 같이   여기 사장 님 총 각 때 갔었눈뎁 벌써 두 아이 아빠 보기 좋습니다 요    코로나 아니면 비록 다른 찬 들 없지만 그만큼 메인 집중 곳 입니다  실속 나 괜찮아요  사람 많고 양도 많고 맛있어용 평점 왜 징 
88,킹수제만두,서울 동대문구 한빛로 3 1층,4.0,간이 쎄고 자극 적 제 취향 아니었음  밑반찬 정성 가득하고 기본 뚝배기 맛있어요 근데 진짜 특히 된장찌개 설탕 찌개 줄 정식 양념 갈비 부드럽고 괜찮았음  짐 맛있어요 집 근처 맛집 입니다 
89,장안정 본점,서울 동대문구 답십리로 291-3 1층,3.3,크림 파스타 좀 별로 마르 게리 맛있게 가성 비 좋음      스테이크 생각 가지 우리동네 있다는것에 맛 좋고 편안하고 좋아요 
