,name,addr,grade,review
55,정지춘설렁탕,서울 성북구 화랑로40길 46,3.9,때 곳  항상 맛있게 너무 맛있고 아쉬운 점 일요일 영업   시 에 마감 한다는 거   지인 들 다 만족 맛집 인정     수 육 전골  자극 적 깔끔한 맛 성북구 주름 잡 만 집 
56,커피명가 안암점,서울 성북구 안암로5길 40 java빌딩 1층,4.0,캐 익명 과로 상호 것 어떨까 애초 커피 맛 대한 기대 상태 방문 하지만 매장 벽 커피 산지 농장 표시 지도 엘 인해르토 농장 마크 표기 메뉴판 눈 사 판매 원두 디팅 그라인더 한층 신뢰 감 커피 정도 맛 없었다 드립 커피 농 도감 좀 높게 주변 굉장히 수준 높은 카페 많기에 아쉬움 더욱 프렌차이즈 케익 가격       원 정도 임 생각     원 의 생 딸기 케익 가격 비싼 감 있다 그렇지만 인근 상권 생 딸기 조각 케익 카페 없기에 희소성 감안 설득 력 있는 가격 일 수 있다  인스타 호들갑 당했다 딸기 케익 맛있지만 평범한 맛있음 입니다     원 인데 이 퀄 안 상 도덕 없는 것임  딸기 케이크 너무 맛있었어요 
57,성북동이안,서울 성북구 성북로5길 29-19 1층,3.9,크림 파스타 맛집 스튜 맛집 한국인 입맛  와인 가성 비 정말 좋고요 페어 링 메뉴 많고 음식 맛있어요 한 옥 분위기 좋고 여기 왜 이제 재 방문 의사 완전 있음  파스타 접시    만원 인데 같은 메뉴 성별 양 다르게 그걸 굳이 손님 가게 입니다 
58,종로곱창철판닭갈비,서울 성북구 동소문로6길 8,4.5,먹기     개 존 맛 탱 꼭 다만 손님 항상 많아서 조금 시끄러워요  성북동 쪽 있었다면 사람 없는 추억 맛집 양 진짜 많고 정겨워요    살때 처음 친구 들   년 넘게 있어요 오래오래 장사 참고 소 금구 이 숯불 초벌 
59,삼성통닭 본점,서울 성북구 고려대로24길 60,4.0,마늘 치킨 맛집  왜 마늘 치킨 마늘 치킨 알 양배추 케 네 즈 도 굳 맥주 굳 다음 양념 마늘 반 후라이드 소소해 인생 마늘 치킨     
60,드림랜드,서울 성북구 월계로 166,3.9,여러 번 방문 이제 안 떡볶이 떡 굵기 차이 확연 혹시 절반 이상 떡볶이 냉장 보관 때 맛 식  연예인 인사 없고 사람 많고 별로 친절한 사장 아닌듯  맛집 보통 분식집 근처 또 여 기만 떡볶이 쫄면 맛 계란 지단 잔뜩 김밥 오뎅 국물 맛있어 
61,바람난오리궁뎅이,서울 성북구 보국문로29길 15,4.5,맛 좋은데 갈수록 고기 껍질 더 많은 느낌  로스 주물럭 둘 다 맛있음 하지만 개인 적 주물럭 더 추천   년 째 단골 사장 님 직원 분들 항상 친절하 심  난 사이드 제일 맛있음 들깨 죽 누룽지 피자 오징어 치즈 어쩌구 오리고기 잘 다른 테이블 모두 생생정보통 출연 진 너무 행복하게 내 오리고기 별 로안 좋아하나보다 생각 중 
62,기차순대국,서울 성북구 솔샘로18길 91 1층,4.3,이렇게 바쁜데 이렇게 친절하신 직원 분들 처음 어떻게 무지막지 바쁜 러쉬 타임 여유 친절하신지 밥 먹기 전 친절함에 감동    순 대국 보통 진짜 정말 맛있음 글 보통 특같아 양    많아요    밥 양 별로 안 읭 국 말 보고 바로 고개 밥 더 있었으면 국물 마는 좀 힘들었을것 같아요    여기 보통 일반 가게 특양      내 장탕 또 
63,숙수도가,서울 성북구 동소문로17길 28,4.3,할머니 할아버지 모 시 고가 한우 오 마카 세 등심 코스   안심 코스   로 식사 등심 코스 추천 등심 안심 훨씬 맛있었어요 최고 새우 살 극락 체험 전체 적 서비스 느낌 체격 있는 서버 분 설렁설렁 음식 설명 대충 말 휙휙 가시 좀 아쉬웠어요 주전부리 육포 김 부각 육포 중 가장 부드러웠어요 김 부각 바삭바삭했어요 첫 번째 요리 절 토마토 올리브 바질 오일 상큼 맛있었어요 두번째 요리 다시마 숙성 전복 표고버섯 퓨레 쫄깃 한 전복 구수한 퓨레 세번 째 요리 감자전 트러플 향 풍기면 호떡 부드럽고 몽글몽글한 식감 감자전 네 번째 요리 밑반찬 세팅 고기 개운한 조개 탕 먹음 직 고 기 덩어리 불판 비계 들 기름 코팅 한번 해주시 할머니 할아버지 배려 어려움 없이 레어 좋아하는데 어른 들 안 안 좋아하셔서 바싹 전부 부드러웠습니다 고기 배불렀습니다 다섯 번째 요리 식사 준비 강원도 집 된장 토장 찌개 밥 추천 밥 맛있었어요 조미료 전혀 맛 깊은 맛 가볍운 찌개 여섯 번째 요리 디저트 쑥 꽃봉오리 쑥 꽃차 피칸 한 입 브라우니 쑥 꽃 향 좋았고 브라우니 일상 브라우니 맛 근처 간다 식사 좋겠지만 굳이 같네요 맛있게 잘  맛있 어유  성신여대입구역 근처 원 탑 
64,유자유김치떡볶이 본점,서울 성북구 고려대로24길 48 2층,4.0,짱짱 숨  떡볶이 중 맛 특별하고 독보 적 것 같아요 막걸리 더 맛있었습니다     가짜 떡복 이 가자쫄깃 떡국 가래떡 열 일 보시 랍 
65,국화정원,서울 성북구 성북로 154,3.2,가격 대비 음식 좋아요 바로바로 뜨겁게나 오는 점도 좋았습니다 할머니 모시 정갈하게 좋아하셨어요    정말 오래전 지인 주말 느긋하게 점심 특선 맛 기억 나 곳 입니다 오늘 우연히 이 곳 지금 몇 자  빨간 날 점심 특선 안되고 상위 통일 한가지 시 키라 함 예 약시 그런 말 안 기분 상 함 
66,모블러,서울 성북구 동소문로26다길 26,4.5,    작은 공간 친절한 스태프 빵 냄새 가득함 솔직히 라떼 특별한 점 못 휘 낭시 얼그레이 딱딱했고    흑임자 인절미 휘 낭시 겉바 속 촉 자리는 많지 포장 손님 많음 평 비 살짝 실망했지만 음악 선곡 좋았음     
67,옛날농장 미아현대점 (휴업중),서울 성북구 동소문로 325,4.3,    중국 아줌마 빙 최악 사장 님 계실 때 없을 때 서빙 차이 엄청남  갈비 너무 너무 맛있어요 게장 된장찌개 좋습니다 가족 끼리 먹기 좋아요 
68,쌍둥이수산 본점,서울 성북구 보문로 195 1층,4.5,세꼬시 맛있고 직원 들 친절하고 후식 알밥 맜있어  세꼬시 최고  입 식 이어도 존맛 탱 아 너무 좋음 여기 
69,옛날중국집,서울 성북구 성북로8길 8,3.1,한번 다음 굳이  기부 위생 서비스 개선 우선 시  사실 위생 음식 속도 대한 이슈 있어서 안 위생 크게 민감하지 포인트 없었어요 음식 기대 빨리 이 탕수육 입니다 둘이서 메뉴 두 개 미니 탕수육 뒤 바로 후회 재 방문 때 탕수육 주문 튀김 옷 얇고 바삭 한 데 속 육즙 가득가득 호불호 없이 좋아할 맛 소스 신맛 강해 찍 것 추천 볶음밥 짜장 옛날 중국집 이름 일반도 곱빼기 양 많습니다 맛 평타 이상 주차 어려운 것 만족합니다 
70,오박사네왕돈까스 본점,서울 성북구 혜화로 80 1, 2층,           
71,알렉스더커피 성북점,서울 성북구 성북로28길 9 지하1층,1층,           
72,문화식당,서울 성북구 혜화로 88 2층,4.4,진짜 분위기 맛 친절함 다 너무 완벽합니다      친구 들 집 근처 언제나 곳      응대 맛 친절 마무리 완벽했던 식당 재 방문 의사      
73,조비스그릴 성북점,서울 성북구 성북로 110,4.1,음식 전체 적 좀 개인 적 감 바스 진짜 맛있었음  다 맛있어요 크리스 피 파타 만족도 다른 음식 비 나머지 리엠뽀 판싯 칸톤 깡 꽁 갈릭 라이스 감 바스 바나나 토론 모두 맛있어요 그날 그날 음식 맛있는 정도 조금 하지만 그래도 맛있습니다 여기 진짜 맛집 그 안 있는거 같아요 여기 안 망했으면 맘  분위기 좋고 친절한데 음식 너     무 무슨 면 라면 수프 맛   
74,백두한우곱창전문,서울 성북구 보문로 55 1층,4.6,존맛 탱 웨이 팅 일찍 가면 좋을 곳     술 같이 웨이 팅 안 해도 은근 여 존맛 탱 곱창 싱싱해요  안 저만  하 어떻게 이럴 수가 있죠 진짜 에잇 주접 그만 후기 글임둥 사진 보 쎄요 진짜 으 린 여러분 들 사진   음식 장난 치면 못 진짜 맛있으니까 추천 슬쩍 
75,나폴레옹과자점 성북본점,서울 성북구 성북로 7,2.9,    친절함 고기 주심 조용함 가성 비 좋음 치즈 계란찜 서비스 주심 수저 및 식기 깨끗함 밑반찬 맛있음 진짜 좋아요  너무 맛있었어요 고기 두껍고 진짜 맛있 엇 고기 친절하게 설명 해주시 되게 좋앗습니다 나중 또    
76,성북동메밀수제비누룽지백숙,서울 성북구 성북로31길 9,3.7,성북구 가성 비 좋고 회맛 몇 안되는 이자카야 숙성 회랑 새우깡 이     탱커 급 커버 다만 국물 메뉴 아쉽  음식 전반 적 무난 괜찮아요      후 토마 끼 괜찮았는데 사진 못   바로 문 앞 담배 냄새 좀 아쉽 문 앞쪽 자리 좀 그렇고 안쪽 괜찮았어요 직원 분들 친절한데 재 방문 의사 보통 이 여러 명 모임 술 때 것 같아요  재 방문 의사      
77,성북동빵공장,서울 성북구 대사관로 40 B동 1~3층,2.4,        매우 맛있어요 
78,성북동면옥집,서울 성북구 대사관로 40,2.9,소 한 마리 맛있게 요즘 된장찌개 추가 주문 나오니 좋아요 된장찌개 맛있네요  친절 맛 최고 파김치 굿굿 친절하시고요 맛 조쿠 굿굿굿      성신여대 일 자주 고기 때 집 고기 냉면 맛 사장 님 친절하시고 좋아요 
79,태조감자국,서울 성북구 보문로34길 43 세학빌딩 1층,3.9,평이 굉장히 안 좋네요 저    년 전 몇 번 버섯 리조또 맛있었어요 그리고 모든 메뉴 정말 예쁘게 플레이 팅   다시 리뷰 안 좋아서 깜놀 사람  사진  손님 응대 거의 패 급 임 절대로 요식업 서비스 직 안됨 이 사람 들    요즘 청담동 안 한남동 서울숲 가도 맛있는데 많으니 이딴 곳 참고 멘탈 다른 좋은데 를 가세 
80,안동반점,서울 성북구 고려대로1길 35-1,3.8,맛있습니다  팟타이 같은 볶음 쌀국수 양 지 쌀국수 다 맛있습니다 혼밥 쌀국수  굿 재 방문 의사 있어요 
81,한상차림밥상,서울 성북구 고려대로8길 35,3.4,왜 줄 서서 향신료 강한 카레 맛임 재료 있다면 집 해먹 수 있을 듯 비쌈  기대 너무 커서 웨이팅 실망했던 집 후추 향신료 향 강한 카레 집 향신료 특색 찾기 어려웠던 집집 근처 살 평일 시간 괜찮으면 번 방문 해  가장 사랑 성북구 카레 집   
82,공푸,서울 성북구 삼선교로24길 29 1층,4.3,컵 상태 좀  다른 빵집 그다지 특별함은 가격 좀 다 좋겠습니다 그리고 빵애 대한 아이디어 좀 더 노력  발렛 오히려 좋음 빵 맛 애비 해 너무 비쌈 
83,수아당,서울 성북구 동소문로20가길 33 1,2층,           
84,갈비명가이상 길음신관,서울 성북구 정릉로 395,2.2,일단 주차 굉장히 힘듭니다 주차 무조건 미리 전화 주차 예약 주변 주택가 차로 방문 그리고 전화 연결 인스타    문의   인스타 감성 분 들 추천 직원 분 굉장히 불친절하셔서 기분 너무 안좋았어요 음식 맛 괜찮은데 서비스 개선 좋을 것 같네요 유튜브 진짜 이런   인스타 감성 운영 가게 있나 생각 실제 있었고 당 기분 아주 안좋았어요 덕분 데이트  진짜 너무 불친절하고      맛 오지 없어요  완전 추천 분위기 좋고 재즈 풍     선곡 훌륭하여 기분 좋게 와인 가격 안주 가격 모두 합리 적 인편 
85,고른햇살,서울 성북구 개운사길 14,4.4,식당 이전 전체 적 맛 조기 비린내나고 신선하지  무난 괜찮음  산책 후 맛있는 점심 친구 파전 된장 찌게 낙지 볶음 모두 엄청 맛 식당 다시 재 방문 꼭 식당 입니다 다른 식당 파전 오징어 파가 엄청 밀가루 맛 좋았습니다 
86,수연산방,서울 성북구 성북로26길 8,3.3,주차 접근성 좀 더 좋았으면 진심 내 집 것 같아요   층 계단 조금 가파르긴 한데 분위기 좋고 디저트 종류 다양해서 좋음 라떼 괜찮고 맛있음     주택 전체 카페 주변 한적하면서도 밤 고 즈 넉 해진 다 음료 특별할게 크게 없지만 선곡 디저트 의한 냄새 매우 인상 적 곳     
87,쌍다리돼지불백 본점,서울 성북구 성북로23길 4,3.1,        재작년 정릉 시장 있을 때 이 곳 이전 중 못    드디어    사람 많이 저 오픈 전 도착 대부분 배달 픽업 기사 님 줄 서서 있었습니다 제 함박스테이크 중     급 부드럽습니다 아쉬운 점 양 편 성인 라면 두 개 주문 게 양 
88,이공김밥 안암본점,서울 성북구 안암로 61-6,4.2,        맛있는 인도 커리 집 일 분 들 현지 분들 세트 구성 있어요 
